title,year,conference
 Improved algorithms for linear stochastic bandits,2011, InAdvances in Neural Information Processing Systems
 Linear thompson sampling revisited,2017, In Artificial Intelligence andStatistics
 Thompson sampling for contextual bandits with linear payoffs,2013, InInternational Conference on Machine Learning
 On exact computation withan infinitely wide neural net,2019, In Advances in Neural Information Processing Systems
 Using confidence bounds for exploitation-exploration trade-offs,2002, Journal of MachineLearning Research
 Generic outlier detection in multi-armed bandit,2020, In Proceedings of the 26th ACMSIGKDD International Conference on Knowledge Discovery & Data Mining
 Local clustering in contextual multi-armed bandits,2021, In Proceedings of the WebConference 2021
 Multi-facet contextual bandits: A neural network perspective,2021, InThe 27th ACM SIGKDD Conference on Knowledge Discovery and Data Mining
 X-armed bandits,2011, Journal of Machine LearningResearch
 Generalization bounds of stochastic gradient descent for wide and deep neuralnetworks,2019, Advances in Neural Information Processing Systems
 On the generalization ability of on-line learningalgorithms,2001, Advances in neural information processing systems
 An approximate formula for a partial sum of the divergent p-series,2009, Applied MathematicsLetters
 Contextual bandits with linear payoff functions,2011, InProceedings of the Fourteenth International Conference on Artificial Intelligence and Statistics
 Stochastic linear optimization under bandit feedback,2008,2008
 Gradient descent finds global minima of deep neuralnetworks,2019, In International Conference on Machine Learning
 SDG: A simplified and dynamic graph neural network,2021, In SIGIR ¡¯21: The 44thInternational ACM SIGIR Conference on Research and Development in Information Retrieval
 The movielens datasets: History and context,2015, Acm transactions oninteractive intelligent systems (tiis)
 Neural tangent kernel: Convergence and generalization in neuralnetworks,2018, In Advances in neural information processing systems
 Bandit algorithms,2020, Cambridge University Press
 Gradient-based learning applied to documentrecognition,1998, Proceedings of the IEEE
 A contextual-bandit approach to personalized newsarticle recommendation,2010, In Proceedings of the 19th international conference on World wide web
 Provably optimal algorithms for generalized linear contextual bandits,2017, InInternational Conference on Machine Learning
 Collaborative filtering bandits,2016, In Proceedings of the 39thInternational ACM SIGIR conference on Research and Development in Information Retrieval
 Ensemble sampling,2017, arXiv preprint arXiv:1705
 Deep bayesian bandits showdown: An empirical comparisonof bayesian deep networks for thompson sampling,2018, arXiv preprint arXiv:1802
 Nonlinear dimensionality reduction by locally linear embedding,2000, science
 On the likelihood that one unknown probability exceeds another in view of theevidence of two samples,1933, Biometrika
 Finite-time analysis of kernelisedcontextual bandits,2013, arXiv preprint arXiv:1309
 Contextual bandits in a collaborative environment,2016, InProceedings of the 39th International ACM SIGIR conference on Research and Development inInformation Retrieval
 Neural contextual bandits with deep representation and shallowexploration,2020, arXiv preprint arXiv:2012
 Neural thompson sampling,2021, In International Conference onLearning Representations
 Neural contextual bandits with ucb-based exploration,2020, In InternationalConference on Machine Learning
