title,year,conference
 High fidelity speech synthesis with adversarialnetWorks,2019, arXiv preprint arXiv:1909
 Se-mantic image segmentation With deep convolutional nets and fully connected crfs,2014, arXiv preprintarXiv:1412
 Adversarial audio synthesis,2018, arXiv preprintarXiv:1802
 Gansynth: Adversarial neural audio synthesis,2019, arXiv preprint arXiv:1902
 Attgan: Facial attributeediting by only changing What you Want,2019, IEEE Transactions on Image Processing
 Long short-term memory,1997, Neural computation
 Image-to-image translation Withconditional adversarial netWorks,2017, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 A style-based generator architecture for generativeadversarial netWorks,2019, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Ana-lyzing and improving the image quality of stylegan,2020, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Photo-realistic sin-gle image super-resolution using a generative adversarial network,2017, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition
 Controllable text-to-image genera-tion,2019, In Advances in Neural Information Processing Systems
 Manigan: Text-guided image ma-nipulation,2020, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Image-to-image translation withtext guidance,2020, arXiv preprint arXiv:2002
 Semantic image synthesis withspatially-adaptive normalization,2019, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Learning representations by back-propagating errors,1986, nature
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Amortisedmap inference for image super-resolution,2016, arXiv preprint arXiv:1610
 Instance normalization: The missing in-gredient for fast stylization,2016, arXiv preprint arXiv:1607
 Condi-tional image generation with pixelcnn decoders,2016, In Advances in Neural Information ProcessingSystems
 High-resolution image synthesis and semantic manipulation with conditional gans,2018, In Proceedings ofthe IEEE Conference on Computer Vision and Pattern Recognition
 Non-local neural networks,2018, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 AttnGAN: Fine-grained text to image generation with attentional generative adversarialnetworks,2018, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Multi-scale context aggregation by dilated convolutions,2015, arXivpreprint arXiv:1511
 StackGAN: Text to photo-realistic image synthesis with stacked generativeadversarial networks,2017, In Proceedings of the IEEE International Conference on Computer Vision
 StackGAN++: Realistic image synthesis with stacked generative adversarialnetworks,2018, IEEE Transactions on Pattern Analysis and Machine Intelligence
 Self-attention generativeadversarial networks,2019, In International Conference on Machine Learning
 Unpaired image-to-image translationusing cycle-consistent adversarial networks,2017, In Proceedings of the IEEE International Conferenceon Computer Vision
