title,year,conference
 Sign bits are all you need for black-box attacks,2020, InInternational Conference on Learning Representations
 Decision-based adversarial attacks: Re-liable attacks against black-box machine learning models,2018, In International Conference onLearning Representations (ICLR)
 Towards evaluating the robustness of neural networks,2017, 2017IEEE Symposium on Security and Privacy (SP)
 On evaluating adversarialrobustness,2019, arXiv preprint arXiv:1902
 Mma training: Directinput space margin maximization through adversarial training,2020, In International Conference onLearning Representations (ICLR)
 Adversarial machine learning at scale,2017, InInternational Conference on Learning Representations (ICLR)
 Characterizing adversarial subspaces usinglocal intrinsic dimensionality,2018, In International Conference on Learning Representations (ICLR)
 Adversarial robustness may be at odds with simplicity,2019, arXiv preprintarXiv:1901
 Max-mahalanobis linear discriminant analysis networks,2018, InInternational Conference on Machine Learning (ICML)
 Rethinking softmax cross-entropy loss for adversarial robustness,2020, In International Conference on Learning Representations(ICLR)
 Foolbox: A python toolbox to benchmarkthe robustness of machine learning models,2017, In Reliable Machine Learning in the Wild Workshop
 Bayesopt adversarial attack,2020, In InternationalConference on Learning Representations
 Understanding adversarial training: Increasinglocal stability of neural nets through robust optimization,2015, Neurocomputing
 Very deep convolutional networks for large-scale imagerecognition,2015, In Yoshua Bengio and Yann LeCun (eds
 Intriguing properties of neural networks,2014, In International Conference onLearning Representations (ICLR)
 Adversarial attack typei: Cheat classifiers by significant changes,2019, IEEE Transactions on Pattern Analysis and MachineIntelligence
 On adaptive attacks to adversarial exampledefenses,2020, arXiv preprint arXiv:2002
 Improvingadversarial robustness requires revisiting misclassified examples,2020, In International Conference onLearning Representations (ICLR)
 Wide residual networks,2016, In Edwin R
