title,year,conference
 Generative and discriminativevoxel modeling with convolutional neural networks,2016, arXiv preprint arXiv:1608
 Return of the devil inthe details: Delving deep into convolutional nets,2014, In British Machine Vision Conference (BMVC)
 Rotation-invariant convolutional neural net-works for galaxy morphology prediction,2015, Monthly Notices of the Royal Astronomical Society
 Exploiting cyclic symmetry in convo-lutional neural networks,2016, In International Conference on Machine Learning (ICML)
 GVCNN: Group-view convo-lutional neural networks for 3D shape recognition,2018, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition (CVPR)
 Deep symmetry networks,2014, In Advances in Neural InformationProcessing Systems (NIPS)
 Seqviews2seqlabels: Learning 3d global features via aggregat-ing sequential views by rnn with attention,2018, IEEE Transactions on Image Processing (TIP)
 3D2SeqViews: Aggregating sequential views for 3D global featurelearning by CNN with hierarchical attention aggregation,2019, IEEE Transactions on Image Processing(TIP)
 Triplet-center loss for multi-view 3d object retrieval,2018, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Mlvcnn: Multi-loop-view convolu-tional neural network for 3d shape retrieval,2019, In Proceedings of the AAAI Conference on ArtificialIntelligence (AAAI)
 Self-supervised visual feature learning with deep neural networks:A survey,2019, arXiv preprint arXiv:1902
 Rotationnet: Joint object catego-rization and pose estimation using multiviews from unsupervised viewpoints,2018, In Proceedingsof the IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Transformation equivariant boltzmann machines,2011, InInternational Conference on Artificial Neural Networks (ICANN)
 Escape from cells: Deep kd-networks for the recognition of3D point cloud models,2017, In Proceedings of the IEEE International Conference on Computer Vision(CVPR)
 Revisiting self-supervised visual repre-sentation learning,2019, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Cooperative learning of audio and video modelsfrom self-supervised synchronization,2018, In Advances in Neural Information Processing Systems(NIPS)
 Understanding image representations by measuring their equivari-ance and equivalence,2015, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Group equivariant capsule networks,2018, InAdvances in Neural Information Processing Systems (NIPS)
 Contextencoders: Feature learning by inpainting,2016, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 PointNet: Deep learning on point setsfor 3D classification and segmentation,2017, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 PointNet++: Deep hierarchicalfeature learning on point sets in a metric space,2017, In Advances in Neural Information ProcessingSystems (NIPS)
 Learning generalized transformation equivariant representations via autoencodingtransformations,2019, arXiv preprint arXiv:1906
 AVT: Unsupervised learning of transfor-mation equivariant representations by autoencoding variational transformations,2019, In Proceedingsof the IEEE International Conference on Computer Vision (ICCV)
 Cross-domain self-supervised multi-task feature learning us-ing synthetic imagery,2018, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Spherical Tensor Algebra for Biomedical Image Analysis,2013, PhD thesis
 Learning invariant representations with local transformations,2012, InInternational Conference on Machine Learning (ICML)
 Unsupervised learning of videorepresentations using lstms,2015, In International Conference on Machine Learning (ICML)
 Multiple frames matching for object discovery in video,2015, InBritish Machine Vision Conference (BMVC)
 Multi-view convo-lutional neural networks for 3D shape recognition,2015, In Proceedings of the IEEE internationalconference on computer vision (CVPR)
 3d shapenets: A deep representation for volumetric shapes,2015, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition (CVPR)
 Multi-view harmonized bilinear network for 3D objectrecognition,2018, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
