title,year,conference
 Neural ordinary differ-ential equations,2018, In Advances in neural information processing systems
 Stochastic flows and geometricoptimization on the orthogonal group,2020, In 37th International Conference on Machine Learning(ICML 2020)
 Block neural autoregressive flow,2019, In Conference onUncertainty in Artificial Intelligence (UAI)
 Temperature-steerable flows,2020, In preparation
 Nice: Non-linear independent components esti-mation,2014, arXiv preprint arXiv:1410
 Density estimation using real nvp,2016, arXivpreprint arXiv:1605
 Neural spline flows,2019, InAdvances in Neural Information Processing Systems
 Reparameterizing distributionson lie groups,2019, In Proceedings of Machine Learning Research
 Made: Masked autoencoder fordistribution estimation,2015, In International Conference on Machine Learning
 Improving normalizing flows via betterorthogonal parameterizations,2019, In ICML Workshop on Invertible Neural Networks and NormalizingFlows
 Regularisation of Neural Net-works by Enforcing Lipschitz Continuity,2018, arXiv preprint arXiv:1804
 Ffjord:Free-form continuous dynamics for scalable reversible generative models,2018, In 7th InternationalConference on Learning Representations (ICLR)
 Orthogonal recUrrent neUral networks with scaledcayley transform,2018, In International Conference on Machine Learning
 Deep-neural-network solution of the electronicSchrodinger equation,1755, Nat Chem
 Emerging convolutions for generativenormalizing flows,2019, In International conference on machine learning
 Neural autoregressiveflows,2018, arXiv preprint arXiv:1804
 Equivariant flow-based samplingfor lattice gauge theory,2020, Phys
 Glow: Generative flow with invertible 1x1 convolutions,2018, InAdvances in neural information processing systems
 Equivariant flows: exact likelihood generative learningfor symmetric densities,2020, arXiv preprint arXiv:2006
 Trivializations for gradient-based optimization on manifolds,2019, In H
 Curvature-dependant global convergence rates for optimization on mani-folds of bounded geometry,2020, arXiv preprint arXiv:2008
 Cheap orthogonal constraints in neural net-works: A simple parametrization of the orthogonal and unitary group,2019, In Proceedings of the 36thInternational Conference on Machine Learning
 Gaussianization flows,2020, arXiv preprintarXiv:2003
 Neuralimportance sampling,0730, ACM Trans
 Boltzmann generators: Sampling equilibriumstates of many-body systems with deep learning,2019, Science
 Masked autoregressive flow for densityestimation,2017, In Advances in Neural Information Processing Systems
 Normalizing flows for probabilistic modeling and inference,2019, arXiv preprintarXiv:1912
 Sum-product-transform networks: Exploiting symmetries using invertible transformations,2020, arXiv preprintarXiv:2005
 Variational inference with normalizing flows,2015, In Proceedingsof the 32nd International Conference on Machine Learning
 Equivariant hamilto-nian flows,2019, arXiv preprint arXiv:1909
 Coordinate-descent for learning orthogonal matrices through Givensrotations,2014, In 31st Int
 Density estimation by dual ascent of the log-likelihood,2010, Communications in Mathematical Sciences
 Stochastic normalizing flows,2020, arXiv preprintarXiv:2002
 Monge-ampere flow for generative modeling,2018, arXiv preprintarXiv:1809
