title,year,conference
 A simple frameworkfor contrastive learning of visual representations,2020, ArXiv
 Big self-supervised models are strong semi-supervised learners,2020, arXiv preprint arXiv:2006
 Unsupervised visual representation learning bycontext prediction,2015, 2015
 Decaf: A deep convolutional activation feature for generic visual recognition,2014, volume 32of Proceedings ofMachine Learning Research
 Unsupervised representation learning bypredicting image rotations,2018, ArXiv
 Rich feature hierarchies for accu-rate object detection and semantic segmentation,2014, In Proceedings of the 2014 IEEE Conference onComputer Vision and Pattern Recognition
 Deep residual learning for image recog-nition,2016, 2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Momentum contrast forunsupervised visual representation learning,2019, 2019
 Unsupervised learning of visual representations by solving jigsawpuzzles,2016, In ECCV
 Context en-coders: Feature learning by inpainting,2016, 2016
 Fixmatch: Simplifying semi-supervised learningwith consistency and confidence,2020, arXiv preprint arXiv:2001
 Colorful image colorization,2016, In ECCV
