title,year,conference
 Pattern recognition and machine learning,2006, 2006
 Kernel Methods for Deep Learning,2009, In Y
 Statistics for spatial data,1993, John Willy and Sons
 Understanding the difficulty of training deep feedforward neuralnetworks,2010, AISTATS
 On the Impact of the Activation Function onDeep Neural Networks Training,2019, ICML
 Delving Deep into Rectifiers: SurpassingHuman-Level Performance on ImageNet Classification,2015, arXiv:1502
 Deep Neural Networks as Gaussian Processes,1711, arXiv:1711
 Introduction to Gaussian processes,1998, Citeseer
 All you need is a good init,1511, ICLR
 Regression and classification using Gaussian process priors,1998, Bayesian statistics
 Deep InformationPropagation,2017, ICLR
 Sparse probabilistic regression for activity-independent humanpose inference,2008, CVPR
 Convolutional Gaus-sian Processes,2017, In I
