title,year,conference
 Model-basedreinforcement learning with value-targeted regression,2020, arXiv preprint arXiv:2006
 More risk-sensitive Markov decision processes,2014, Mathematics ofOperations Research
 Dota 2 with largescale deep reinforcement learning,2019, arXiv preprint arXiv:1912
 Q-learning for risk-sensitive control,2002, Mathematics of Operations Research
 Risk-sensitive optimal control for Markov decision processesWith monotone cost,2002, Mathematics of Operations Research
 Linear least-squares algorithms for temporal differencelearning,1996, Machine Learning
 Provably efficient exploration in policyoptimization,2019, arXiv preprint arXiv:1912
 Discounted approximations for risk-sensitive average criteria in Markov decision chains With finite state space,2011, Mathematics ofOperations Research
 Autonomous robotic intracardiaccatheter navigation using haptic vision,2019, Science robotics
 Risk-sensitive reinforcement learning: Near-optimal risk-sample tradeoff in regret,2020, arXiv preprintarXiv:2006
 Risk-sensitive Markov decision processes,1972, ManagementScience
 Average optimality for risk-sensitive control with general state space,2007, The Annalsof Applied Probability
 Provably efficient reinforcementlearning with linear function approximation,2019, arXiv preprint arXiv:1907
 Sample complexity of reinforcementlearning using linearly combined model ensembles,2020, In International Conference on ArtificialIntelligence and Statistics
 Generalization and exploration via randomizedvalue functions,2014, arXiv preprint arXiv:1402
 Robustness and risk-sensitivity in Markov decision processes,2012, In Advances inNeural Information Processing Systems
 Learning to optimize via posterior sampling,2014, Mathematics ofOperations Research
 Risk-sensitive reinforcementlearning,2014, Neural Computation
 Toward robotic cars,2010, Communications of the ACM
 Provably efficient reinforcement learningwith general value function approximation,2020, arXiv preprint arXiv:2005
 Optimism inreinforcement learning with generalized linear function approximation,2019, arXiv preprintarXiv:1912
 Provably efficient reinforcement learning fordiscounted mdps with feature mapping,2020, arXiv preprint arXiv:2006
