title,year,conference
 Ensemble knowledge distillation for learning improvedand efficient networks,2019, arXiv preprint arXiv:1909
 Neural machine translation by jointlylearning to align and translate,2014, arXiv preprint arXiv:1409
 Learning phrase representations using rnn encoder-decoderfor statistical machine translation,2014, arXiv preprint arXiv:1406
 Ensemble distillation for neural ma-chine translation,2017, arXiv preprint arXiv:1702
 Efficient knowledge distillation from an ensemble of teachers,2017, Proc
 Explaining sequence-level knowledge distillation as data-augmentation for neural machine translation,2019, arXiv preprint arXiv:1912
 Non-autoregressiveneural machine translation,2017, arXiv preprint arXiv:1711
 Insertion-based decoding with automatically inferred gen-eration order,2019, Transactions of the Association for Computational Linguistics
 Achieving humanparity on automatic chinese to english news translation,2018, arXiv preprint arXiv:1803
 Distilling the knowledge in a neural network,2015, arXivpreprint arXiv:1503
 Sequence-level knowledge distillation,2016, In Proceedings of the2016 Conference on Empirical Methods in Natural Language Processing
 Adam: A method for stochastic optimization,2014, CoRR
 Agreement on target-bidirectionalneural machine translation,2016, In Proceedings of the 2016 Conference of the North American Chapterof the Association for Computational Linguistics: Human Language Technologies
 Very deep transformers for neural ma-chine translation,2020, arXiv preprint arXiv:2008
 Data diversification: An elegant strategy forneural machine translation,2019, arXiv preprint arXiv:1911
 Scaling neural machine translation,2018, InProceedings of the Third Conference on Machine Translation: Research Papers
 Bleu: a method for automaticevaluation of machine translation,2002, In Proceedings of the 40th annual meeting on association forcomputational linguistics
 A call for clarity in reporting BLEU scores,2018, In Proceedings of the Third Conference onMachine Translation: Research Papers
 Neural machine translation of rare words withsubword units,2016, In Proceedings of the 54th Annual Meeting of the Association for ComputationalLinguistics (Volume 1: Long Papers)
 Multilingual neural machine trans-lation with knowledge distillation,2019, In In International Conference on Learning Representations
 Multi-agent dual learning,2019, In 7th International Conference on Learning Representations
 Transductiveensemble learning for neural machine translation,2020, In Proceedings of the AAAI Conference onArtificial Intelligence
 Multi-branch attentive transformer,2020, arXiv preprint arXiv:2006
 Regularizing forward and backward decoding toimprove neural machine translation,2018, In 2018 10th International Conference on Knowledge andSystems Engineering (KSE)
 Synchronous bidirectional inferencefor neural sequence generation,2020, Artificial Intelligence
 Regularizing neuralmachine translation by target-bidirectional agreement,2019, In Proceedings of the AAAI Conference onArtificial Intelligence
