title,year,conference
 Apnas: Accuracy-and-performance-aware neural architecturesearch for neural hardware accelerators,2020, IEEE Access
 OpenTuner: An extensible framework for programautotuning,2014, In Proceedings of the 23rd international conference on Parallel architectures andcompilation
 Proxylessnas: Direct neural architecture search on targettask and hardware,2018, CoRR
 Accelerator-aware neural network design using automl,2020, CoRR
 Flexibo: Cost-aware multi-objective optimization of deep neural networks,2020, arXiv preprint arXiv:2001
 Standing on theshoulders of giants: Hardware and neural architecture co-search with hot start,2020, arXiv preprintarXiv:2007
 Spatial: A language andcompiler for application accelerators,2018, In Proceedings of the 39th ACM SIGPLAN Conference onProgramming Language Design and Implementation
 Co-design of deep neural nets and neural net accelerators for embedded vision applications,2018, CoRR
 Practical design space exploration,2019, In 2019IEEE 27th International Symposium on Modeling
 Searching for activation functions,2017, CoRR
 Proximal policyoptimization algorithms,2017, CoRR
 Automatically designingcnn architectures using the genetic algorithm for image classification,2020, IEEE Transactions onCybernetics
 Efficientnet: Rethinking model scaling for convolutional neuralnetworks,2019, ICML
 Mnasnet: Platform-aware neural architecture search for mobile,2019, CVPR
 Fbnet: Hardware-aware efficient convnet design viadifferentiable neural architecture search,2019, In CVPR
 Learning transferable architecturesfor scalable image recognition,2017, CoRR
