title,year,conference
 Highlights: Summarizing agent behavior to people,2018, In Proceedings of the17th International Conference on Autonomous Agents and MuItiAgent Systems
 Wasserstein gan,2017, arXiv preprintarXiv:1701
 On pixel-wise explanations for non-linear classifier decisions by layer-wiserelevance propagation,2015, PloS one
 Lof: identifying density-based local outliers,2000, In Proceedings of the 2000 ACM SIGMOD international conference onManagement of data
 Generalized product of experts for automatic and principled fusionof gaussian process predictions,2014, arXiv preprint arXiv:1410
 Deep learning for anomaly detection: A survey,2019, arXivpreprint arXiv:1901
 A simple framework forcontrastive learning of visual representations,2020, arXiv preprint arXiv:2002
 Improved baselines with momentumcontrastive learning,2020, arXiv preprint arXiv:2003
 Meta-amortized variational inferenceand learning,2019, In International Conference on Learning Representations
 Multi-task self-supervised visual learning,2017, In Proceedings ofthe IEEE International Conference on Computer Vision
 Discrimina-tive unsupervised feature learning with convolutional neural networks,2014, In Advances in neuralinformation processing systems
 Adversarially learned inference,2016, arXiv preprint arXiv:1606
 Towards a neural statistician,2016, arXiv preprintarXiv:1606
 Unsupervised representation learning bypredicting image rotations,2018, arXiv preprint arXiv:1803
 Benchmarking neural network robustness to common cor-ruptions and perturbations,2019, arXiv preprint arXiv:1903
 A baseline for detecting misclassified and out-of-distributionexamples in neural networks,2016, arXiv preprint arXiv:1610
 Deep anomaly detection with outlierexposure,2018, arXiv preprint arXiv:1812
 Using self-supervised learningcan improve model robustness and uncertainty,2019, In Advances in Neural Information ProcessingSystems
 A fast learning algorithm for deep beliefnets,2006, Neural computation
 Learning deep representations by mutual information estimationand maximization,2018, arXiv preprint arXiv:1808
 Chexpert: A large chestradiograph dataset with uncertainty labels and expert comparison,2019, In Proceedings of the AAAIConference on Artificial Intelligence
 The bayesian case model: A generative approach forcase-based reasoning and prototype classification,2014, In Advances in neural information processingsystems
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Enhancing the reliability of out-of-distributionimage detection in neural networks,2017, arXiv preprint arXiv:1706
 Readingdigits in natural images with unsupervised feature learning,2011, 2011
 Unsupervised learning of visual representations by solving jigsawpuzzles,2016, In European Conference on Computer Vision
 Feature visualization,2017, Distill
 Tadam: Task dependent adaptivemetric for improved few-shot learning,2018, In Advances in Neural Information Processing Systems
 Learning fea-tures by watching objects move,2017, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 A near-linear time approximation algorithm for angle-based out-lier detection in high-dimensional data,2012, In Proceedings of the 18th ACM SIGKDD internationalconference on Knowledge discovery and data mining
 Stochastic backpropagation andapproximate inference in deep generative models,2014, arXiv preprint arXiv:1401
 A fast algorithm for the minimum covariance deter-minant estimator,1999, Technometrics
 Detecting out-of-distribution examples with in-distribution examples and gram matrices,2019, arXiv preprint arXiv:1912
 Grad-cam: Visual explanations from deep networks via gradient-based local-ization,2017, In Proceedings of the IEEE international conference on computer vision
 Rapid distance-based outlier detection via sampling,2013, InAdvances in Neural Information Processing Systems
 Contrastive multiview coding,2019, arXiv preprintarXiv:1906
 Whatmakes for good views for contrastive learning,2020, arXiv preprint arXiv:2005
 Meta-dataset: A datasetof datasets for learning to learn from few examples,2019, arXiv preprint arXiv:1903
 Attention inter-pretability across nlp tasks,2019, arXiv preprint arXiv:1909
 Generative models ofvisually grounded imagination,2017, arXiv preprint arXiv:1705
 On mutual in-formation in contrastive learning for visual representations,2020, arXiv preprint arXiv:2005
 Unsupervised feature learning via non-parametric instance discrimination,2018, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Lsun:Construction of a large-scale image dataset using deep learning with humans in the loop,2015, arXivpreprint arXiv:1506
 Infovae: Information maximizing variationalautoencoders,2017, arXiv preprint arXiv:1706
 Local aggregation for unsupervised learningof visual embeddings,2019, In Proceedings of the IEEE International Conference on Computer Vision
