title,year,conference
 A unified deep artificial neural network approach to partial differentialequations in complex geometries,2018, Neurocomputing
 Partial differential equations,0821, American Mathematical Society
 Solving high-dimensional partial differential equationsusing deep learning,2018, Proceedings of the National Academy of Sciences
 Multilayer feedforward networks areuniversal approximators,1989, Neural Networks
 Learningneural PDE solvers with convergence guarantees,2019, arXiv preprint arXiv:1906
 The Fokker-Planck equation with absorbing bound-ary conditions in bounded domains,0036, SIAM J
 On the structure of the singular set for thekinetic Fokker-Planck equations in domains with boundaries,0033, Quart
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Artificial neural networks for solvingordinary and partial differential equations,1998, IEEE Transactions on Neural Networks
 Simultaneous approximations of multivariate functions and their derivatives by neural net-works with one hidden layer,1996, Neurocomputing
 Pde-net: Learning pdes from data,2018, InInternational Conference on Machine Learning
 On the convergence and generaliza-tion of physics informed neural networks,2020, arXiv preprint arXiv:2004
 The deep ritz method: a deep learning-based numerical algorithm for solvingvariational problems,2018, Communications in Mathematics and Statistics
 Deep learning-based numerical methods for high-dimensional parabolic partial differential equations and backward stochastic differential equa-tions,2017, Communications in Mathematics and Statistics
