title,year,conference
 Segnet: A deep convolutional encoder-decoder architecture for image segmentation,2017, IEEE transactions on pattern analysis and machineintelligence
 A robust method for speech signal time-delayestimation in reverberant rooms,1997, In IEEE International Conference on Acoustics
 Broadband DOA estimation using convolutionalneural networks trained with noise signals,2017, IEEE Workshop on Applications of Signal Processingto Audio and Acoustics (WASPAA)
 Multi-microphone speaker separation based on deep DOA estimation,2019, In European Signal ProcessingConference (EUSIPCO)
 Speech dereverberation usingfully convolutional networks,2018, In The 26th European Signal Processing Conference (EUSIPCO)
 Signal enhancement using beamformingand nonstationarity with applications to speech,2001, IEEE Transactions on Signal Processing
 Comparative analysis of the usage of neuralnetworks for sound processing,2020, In IEEE Conference of Russian Young Researchers in Electricaland Electronic Engineering (EIConRus)
 Multichannel audio database in variousacoustic environments,2014, In International Workshop on Acoustic Signal Enhancement (IWAENC)
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Multichannel eigenspace beamformingin a reverberant noisy environment with multiple interfering speech signals,1558, IEEE Tran
 On the approximate w-disjoint orthogonality of speech,2002, In IEEEInternational Conference on Acoustics
 Multiple emitter location and signal parameter estimation,1986, IEEE Transactions onAntennas and Propagation
 Aneural network based algorithm for speaker localization in a multi-room environment,2016, In IEEEInternational Workshop on Machine Learning for Signal Processing (MLSP)
 Multi-channel deep clustering: Dis-criminative spectral and spatial embeddings for speaker-independent speech separation,2018, In IEEEInternational Conference on Acoustics
 Research on speech enhancement algorithmbased on SA-Unet,2019, In The 4th International Conference on Mechanical
