title,year,conference
 Deep learn-ing with differential privacy,2016, In Proceedings of the 2016 ACM SIGSAC Conference on Computer and CommunicationsSecurity
 Privacy amplification viarandom check-ins,2020, CoRR
 Gmail smart compose: Real-time assistedwriting,2019, In Ankur Teredesai
 Understanding gradient clipping in private SGD: A geometricperspective,2020, CoRR
 Diversifying reply suggestions using a matching-conditionalvariational autoencoder,2019, In Proceedings of the 2019 Conference of the North American Chapter of the Association forComputational Linguistics: Human Language Technologies
 Calibrating noise to sensitivity in private dataanalysis,2006, In Theory of Cryptography Conference
 Does learning require memorization? a short tale about a long tail,2020, In Konstantin Makarychev
 Efficient per-example gradient computations,2015, arXiv preprint arXiv:1510
 Learning multiple layers of features from tiny images,2009, 2009
 Imagenet classification with deep convolutional neuralnetworks,2012, In Advances in neural information processing systems
 MNIST handwritten digit database,2010, 2010
 Learning wordvectors for sentiment analysis,2011, In Proceedings of the 49th Annual Meeting of the Association for ComputationalLinguistics: Human Language Technologies
 Learning differentially private recurrent languagemodels,2018, In 6th International Conference on Learning Representations
 Renyi differential privacy,2017, In 2017 IEEE 30th Computer Security Foundations Symposium (CSF)
 Tempered sigmoid activationsfor deep learning with differential privacy,2020, arXiv preprint arXiv:2007
 Adaptive laplace mechanism: Differential privacy preservation indeep learning,2017, In 2017 IEEE International Conference on Data Mining (ICDM)
 Efficient per-example gradient computations in convolutionalneural networks,2019, arXiv preprint arXiv:1912
 Membership inference attacks against machinelearning models,2017, In 2017 IEEE Symposium on Security and Privacy (SP)
 Very deep convolutional networks for large-scale image recognition,2014, arXivpreprint arXiv:1409
 Differentially private learning with adaptive clipping,2019, CoRR
 Stochastic optimization with importance sampling for regularized loss minimization,2015, Ininternational conference on machine learning
 Bypassing the ambient dimension: Private SGD with gradientsubspace identification,2020, CoRR
