title,year,conference
 Mine: mutual information neural estimation,2018, arXiv preprintarXiv:1801
 One-sided unsupervised domain mapping,2017, In Advances in neuralinformation processing systems
 Demystifying mmdgans,2018, arXiv preprint arXiv:1801
 Star-gan: Unified generative adversarial netWorks for multi-domain image-to-image translation,2018, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 The cityscapes dataset for semantic urbanscene understanding,2016, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Adversarial feature learning,2016, arXiv preprintarXiv:1605
 Generating images with perceptual similarity metrics basedon deep networks,2016, arXiv preprint arXiv:1602
 A variational u-net for conditional appearanceand shape generation,2018, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Geometry-consistent generative adversarial networks for one-sided unsupervised domainmapping,2019, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Learning deep representations by mutual information estimationand maximization,2018, arXiv preprint arXiv:1808
 Cycada: Cycle-consistent adversarial domain adaptation,2017, arXiv preprintarXiv:1711
 Multimodal unsupervised image-to-imagetranslation,2018, In Proceedings of the European Conference on Computer Vision (ECCV)
 Image-to-image translation withconditional adversarial networks,2017, In Proceedings of the IEEE conference on computer vision andpattern recognition
 Perceptual losses for real-time style transfer andsuper-resolution,2016, In European conference on computer vision
 Soft histograms for belief propagation,2006, 2006
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Non-parametric estimation of renyi divergence and friends,2014, In International Conference on MachineLearning
 Diverseimage-to-image translation via disentangled representations,2018, In Proceedings of the EuropeanConference on Computer Vision (ECCV)
 Drit++: Diverse image-to-image translation via disentangled representations,2019, arXivpreprint arXiv:1905
 Coupled generative adversarial networks,2016, In Advances in neuralinformation processing systems
 Unsupervised image-to-image translation networks,2017, InAdvances in neural information processing systems
 Fully convolutional networks for semanticsegmentation,2015, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Multimodality imageregistration by maximization of quantitative-qualitative measure of mutual information,2008, PatternRecognition
 Multimodalityimage registration by maximization of mutual information,1997, IEEE transactions on Medical Imaging
 The contextual loss for image transformationwith non-aligned data,2018, In Proceedings of the European Conference on Computer Vision (ECCV)
 Ensemble estimation of mutual information,2017, In2017 IEEE International Symposium on Information Theory (ISIT)
 Estimation of entropy and mutual information,2003, Neural computation
 Contrastive learning for unpairedimage-to-image translation,2020, arXiv preprint arXiv:2007
 Contextencoders: Feature learning by inpainting,2016, In Proceedings of the IEEE conference on computervision and pattern recognition
 Unrestricted facial geometry reconstruction usingimage-to-image translation,2017, In Proceedings of the IEEE International Conference on ComputerVision
 Towardsinstance-level image-to-image translation,2019, arXiv preprint arXiv:1905
 Learning fixed points in generative adversarial networks:From image-to-image translation to disease detection and localization,2019, In Proceedings of the IEEEInternational Conference on Computer Vision
 Generalized exponential concentration inequality for r6nyidivergence estimation,2014, In International Conference on Machine Learning
 Machine learning with squared-loss mutual information,2013, Entropy
 Density-difference estimation,2013, Neural Computation
 Approximating mutual informa-tion by maximum likelihood density ratio estimation,2008, In New challenges for feature selection indata mining and knowledge discovery
 Attention-guided generative adversarial networksfor unsupervised image-to-image translation,2019, In 2019 International Joint Conference on NeuralNetworks (IJCNN)
 Art2real: Unfolding thereality of artworks via semantically-aware image-to-image translation,2019, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition
 High-resolution image synthesis and semantic manipulation with conditional gans,2018, In Proceedings ofthe IEEE conference on computer vision and pattern recognition
 Transgaga: Geometry-awareunsupervised image-to-image translation,2019, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Region mutual information loss for semanticsegmentation,2019, In Advances in Neural Information Processing Systems
 Unpaired image-to-image translationusing cycle-consistent adversarial networks,2017, In Proceedings of the IEEE international conferenceon computer vision
 Image registration methods: a survey,2003, Image and vision computing
