title,year,conference
 Continuously differentiable exponential linear units,2017, arXiv
 Residual gated graph convnets,2017, arXiv preprintarXiv:1711
 Gnn-film: Graph neural networks with feature-wise linear modulation,2019, 2019
 Relational graph attentionnetworks,2019, arXiv preprint arXiv:1904
 Measuring and relieving theover-smoothing problem for graph neural networks from the topological view,2019, arXiv preprintarXiv:1909
 Attention guided graph convolutional networks for relationextraction,2019, In Proceedings of the 57th Annual Meeting of the Association for ComputationalLinguistics
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE conference on computer vision and pattern recognition
 Long short-term memory,1997, Neural computation
 Densely connectedconvolutional networks,2017, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Adam: A method for stochastic optimization,2015, In ICLR (Poster)
 Deepergcn: All you need to traindeeper gcns,2020, arXiv preprint arXiv:2006
 Gated graph sequence neuralnetworks,2015, arXiv preprint arXiv:1511
 Fi-gnn: Modeling feature interactionsvia graph neural networks for ctr prediction,2019, In Proceedings of the 28th ACM InternationalConference on Information and Knowledge Management
 Holographic embeddings of knowl-edge graphs,2016, In AAAI
 On the difficulty of training recurrent neuralnetworks,2013, In International conference on machine learning
 Cross-sentencen-ary relation extraction with graph lstms,2017, Transactions of the Association for ComputationalLinguistics
 Semi-supervised user geolocation via graphconvolutional networks,2018, In Proceedings of the 56th Annual Meeting of the Association forComputational Linguistics (Volume 1: Long Papers)
 Dropedge: Towards deep graph convo-lutional networks on node classification,2019, In International Conference on Learning Representations
 Modeling relational data with graph convolutional networks,2018, In European Semantic WebConference
 N-ary relation extraction using graph-state lstm,2018, In Proceedings of the 2018 Conference on Empirical Methods in Natural LanguageProcessing
 Highway networks,2015, arXiv preprintarXiv:1505
 Improved semantic representations fromtree-structured long short-term memory networks,2015, In Proceedings of the 53rd Annual Meetingof the Association for Computational Linguistics and the 7th International Joint Conference onNatural Language Processing (Volume 1: Long Papers)
 Composition-based multi-relational graph convolutional networks,2020, In International Conference on Learning Representations
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Graph attention networks,2018, In International Conference on Learning Representations
 Embedding entities andrelations for learning and inference in knowledge bases,2014, arXiv preprint arXiv:1412
" Revisiting""over-smoothing"" in deep gcns",2020, arXiv preprint arXiv:2003
 A vectorized relational graphconvolUtional network for mUlti-relational network alignment,2019, In Sarit KraUs (ed
 Sentence-state lstm for text representation,2018, In Proceedingsof the 56th Annual Meeting of the Association for Computational Linguistics (Volume 1: LongPapers)
 Effective trainingstrategies for deep graph neUral networks,2020, arXiv preprint arXiv:2006
