title,year,conference
 Computer Arithmetic and Formal Proofs: VerifyingFloating-point Algorithms with the Coq System,2017, Elsevier
 Towards evaluating the robustness of neural networks,2017, In 2017ieee symposium on security and privacy (sp)
 Maximum resilience of artificial neuralnetworks,2017, In International Symposium on Automated Technology for Verification and Analysis
 cudnn: Efficient primitives for deep learning,2014, arXiv preprintarXiv:1410
 Smt-rat: an Smt-ComPIiantnonlinear real arithmetic toolbox,2012, In International Conference on Theory and Applications ofSatisfiability Testing
 Training verified learners with learned ver-ifiers,2018, arXiv preprint arXiv:1805
 Ai2: Safety and robustness certification of neural networks with abstract interpreta-tion,2018, In 2018 IEEE Symposium on Security and Privacy (SP)
 Verification of neuralnetworks: Enhancing scalability through pruning,2020, arXiv preprint arXiv:2003
 Safety verification of deep neuralnetworks,2017, In International Conference on Computer Aided Verification
 Binarizedneural networks,2016, In D
 Efficient exact verification of binarized neural networks,2020, arXiv preprintarXiv:2005
 Reluplex: Anefficient smt solver for verifying deep neural networks,2017, In International Conference on ComputerAided Verification
 Fast algorithms for convolutional neural networks,2016, In Proceedingsof the IEEE Conference on Computer Vision and Pattern Recognition
 An approach to reachability analysis for feed-forward reluneural networks,2017, arXiv preprint arXiv:1706
 Relational abstract domains for the detection of floating-point run-time errors,2004, InEuropean Symposium on Programming
 Differentiable abstract interpretation for prov-ably robust neural networks,2018, In Jennifer Dy and Andreas Krause (eds
 Semidefinite relaxations for certifyingrobustness to adversarial examples,2018, In S
 A convex relaxationbarrier to tight robustness verification of neural networks,2019, In Advances in Neural InformationProcessing Systems
 Towards verification ofartificial neural networks,2015, In MBMV
 Verifying binarized neural networks by angluin-style learning,2019, In International Conference on Theory and Applications of Satisfiability Testing
 Fastand effective robustness certification,2018, In S
 An abstract domain for certify-ing neural networks,2019, Proc
 Roundoff error and the patriot missile,1992, SIAM News
 Intriguing properties of neural networks,2014, In 2nd InternationalConference on Learning Representations
 Evaluating robustness of neural networks with mixedinteger programming,2019, In International Conference on Learning Representations
 Towards fast computation of certified robustness for ReLU networks,2018, InInternational Conference on Machine Learning
 Provable defenses against adversarial examples via the convex outeradversarial polytope,2017, arXiv preprint arXiv:1711
 Training forfaster adversarial robustness verification via inducing reLU stability,2019, In International Conferenceon Learning Representations
 Efficient neuralnetwork robustness certification with general activation functions,2018, In S
