title,year,conference
 Score normalization for text-independent speaker verification systems,2000, Digital Signal Processing
 On the optimization of a synap-tic learning rule,1992, In Preprints Conf
 Signature verifi-cation using a siamese time delay neural network,1994, In Advances in neural information processingsystems
 Learning to balance specificity andinvariance for in and out of domain generalization,2020, arXiv preprint arXiv:2008
 Deep divergence learning,2020, In InternationalConference on Machine Learning
 ImageNet: A Large-Scale HierarchicalImage Database,2009, In CVPR09
 Domain general-ization via model-agnostic learning of semantic features,2019, In Advances in Neural InformationProcessing Systems
 Model-agnostic meta-learning for fast adaptationof deep networks,2017, In International Conference on Machine Learning
 Learning non-metric visual similarity for image retrieval,2019, Imageand Vision Computing
 Metric learning by collapsing classes,2006, In Advances in neuralinformation processing systems
 Explaining and harnessing adversarialexamples,2014, arXiv preprint arXiv:1412
 In search of lost domain generalization,2020, arXiv preprintarXiv:2007
 Dimensionality reduction by learning an invariantmapping,2006, In Proceeedings of the IEEE Computer Society Conference on Computer Vision andPattern Recognition
 Adversarial logit pairing,2018, arXiv preprintarXiv:1803
 Siamese neural networks for one-shotimage recognition,2015, In ICML deep learning workshop
 Imagenet classification with deep convo-lutional neural networks,2012, In Advances in neural information processing systems
 Meta-learning withdifferentiable convex optimization,2019, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Learn-ing deep kernels for non-parametric two-sample tests,2020, In International Conference on MachineLearning
 Metric learningfor adversarial robustness,2019, In Advances in Neural Information Processing Systems
 A simple neural attentive meta-learner,2018, In International Conference on Learning Representations
 An end-to-end approach for the verification problem: learning the right distance,2020, In International Conferenceon Machine Learning
 Voxceleb: A large-scale speaker identifi-cation dataset,2017, Proc
 Deep metric learning via liftedstructured feature embedding,2016, In Proceedings of the IEEE conference on computer vision andpattern recognition
 Tadam: Task dependent adaptivemetric for improved few-shot learning,2018, In Advances in Neural Information Processing Systems
 An inductive bias for distances: Neuralnets that respect the triangle inequality,2020, In International Conference on Learning Representations
 Optimization as a model for few-shot learning,2016, 2016
 Mic: Mining interclass characteristics for im-proved metric learning,2019, In Proceedings of the IEEE International Conference on Computer Vision
 Divide and conquer theembedding space for metric learning,2019, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Facenet: A Unified embedding for facerecognition and clUstering,2015, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Prototypical networks for few-shot learning,2017, InAdvances in neural information processing systems
 Improved deep metric learning with mUlti-class n-pair loss objective,2016, In Advances inneural information processing systems
 Learnable strUctUred clUsteringframework for deep metric learning,2016, arXiv preprint arXiv:1612
 IntrigUing properties of neUral networks,2013, arXiv preprint arXiv:1312
 Rethink-ing the inception architectUre for compUter vision,2016, In Proceedings of the IEEE conference oncomputer vision and pattern recognition
 Learning deep embeddings with histogram loss,2016, InAdvances in Neural Information Processing Systems
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Matching networks for oneshot learning,2016, In Advances in neural information processing systems
 Additive margin softmax for face verifica-tion,2018, IEEE Signal Processing Letters
 Learning deep kernelsfor exponential family densities,2019, In Kamalika Chaudhuri and Ruslan Salakhutdinov (eds
 Sampling matters indeep embedding learning,2017, In Proceedings of the IEEE International Conference on ComputerVision
 Margin matters: Towardsmore discriminative deep neural network embeddings for speaker recognition,2019, arXiv preprintarXiv:1906
 Distance metric learning withapplication to clustering with side-information,2003, In Advances in neural information processingsystems
