title,year,conference
 Understanding of a convolutional neural network,2017, In2017 International Conference on Engineering and Technology (ICET)
 Interpreting blackbox models via model extraction,2017, arXivpreprint arXiv:1705
 Verifiable reinforcement learning via policy extraction,2018, InAdvances in Neural Information Processing Systems
 End-to-end safe reinforcement learningthrough barrier functions for safety-critical continuous control tasks,2019, In Proceedings of the AAAIConference on Artificial Intelligence
 Distillingdeep reinforcement learning policies in soft decision trees,2019, In Proceedings of the IJCAI 2019Workshop on Explainable Artificial Intelligence
 Distilling a neural network into a soft decision tree,2017, arXiv preprintarXiv:1711
 Soft decision trees,2012, In Proceedings ofthe 21st InternationalConference on Pattern Recognition (ICPR2012)
 Safety-constrained reinforcementlearning for mdps,2016, In International Conference on Tools and Algorithms for the Construction andAnalysis of Systems
 Deep neural decision forests,2015, InProceedings of the IEEE international conference on computer vision
 Ensemble of randomized soft decision trees for robustclassification,2016, Sadhana
 The mythos of model interpretability,2018, Queue
 Toward interpretable deep reinforcement learning with linearmodel u-trees,2018, In Joint European Conference on Machine Learning and Knowledge Discovery inDatabases
 Quantifying model complexity via functional decompositionfor better post-hoc interpretability,2019, In Joint European Conference on Machine Learning andKnowledge Discovery in Databases
 Methods for interpreting and understanding deep neuralnetworks,2018, Digital Signal Processing
 Reducing model complexity for explanation and prediction,2007, Geomorphology
 Explainable reinforcement learning: A survey,2020, arXiv preprintarXiv:2005
 Neural decision forests for semantic image labelling,2014, In Proceedingsof the IEEE Conference on Computer Vision and Pattern Recognition
 A survey of decision tree classifier methodology,1991, IEEE Transactionson Systems
 Explainable decision forest: Transforming a decision forest into an inter-pretable tree,2020, Information Fusion
 Proximal policy optimizationalgorithms,2017, arXiv preprint arXiv:1707
 Optimization methods for inter-pretable differentiable decision trees in reinforcement learning,2019, arXiv preprint arXiv:1903
 Adaptive neural trees,2018, arXivpreprint arXiv:1807
 Nbdt:Neural-backed decision trees,2020, arXiv preprint arXiv:2004
 Beyond sparsity: Treeregularization of deep models for interpretability,2017, arXiv preprint arXiv:1711
 Ndt: Neual decision tree towards fully functioned neural graph,2017, arXiv preprintarXiv:1712
