title,year,conference
 Deep variational informationbottleneck,2017, In ICLR
 Rethinking AtrousConvolution for Semantic Image Segmentation,2017, arXiv
 Autoaugment:Learning augmentation strategies from data,2019, In CVPR
 The PascalVisual Object Classes Challenge: A Retrospective,2015, In ICCV
 Ceb improves model robustness,2020, In ICLR
 Generalisation in humans and deep neural networks,2018, In NeurIPS
 Explaining and Harnessing AdversarialExamples,2014, arXiv
 Using Videos to EvaluateImage Model Robustness,2019, arXiv
 Deep Residual Learning for ImageRecognition,2016, In CVPR
 Benchmarking neural network robustness to common cor-ruptions and perturbations,2019, In ICLR
 Densely ConnectedConvolutional Networks,2017, In CVPR
 Billion-scale similarity search with GPUs,2017, arXiv
 Learning Multiple Layers of Features from Tiny Images,2009, Technical report
 ImageNet Classification with Deep Con-volutional Neural Networks,2012, In NIPS
 SGDR: Stochastic Gradient Descent with Warm Restarts,2016, InICLR
 Benchmarking robustness in object detec-tion: Autonomous driving when winter is coming,2019, arXiv
 Generating diverse high-fidelity images withVQ-VAE-2,2019, In NeurIPS
 Faster R-CNN: Towards Real-Time ObjectDetection with Region Proposal Networks,2015, In NIPS
 Intriguing properties of neural networks,2014, In ICLR
 The information bottleneck method,2000, InThe 37th Annual AUerton Conference on Communication
 Neural Discrete Representation Learn-ing,2017, In NIPS
 Examining the Impact of Bluron Recognition by Convolutional Networks,2016, arXiv
 High-frequency component helps explainthe generalization of convolutional neural networks,2020, In CVPR
 Aggregated Residual Transformations for Deep NeuralNetworks ,2017, In CVPR
 Wide Residual Networks,2016, In BMVC
 mixup: Beyond Empir-ical Risk Minimization,2018, In ICLR
 Making convolutional networks shift-invariant again,2019, In ICML
 Random erasing data augmen-tation,2020, In AAAI
