title,year,conference
 Seeing 3d chairs:exemplar part-based 2d-3d alignment using a large dataset of cad models,2014, In Proceedings of theIEEE conference on computer vision and pattern recognition
 Representation learning: A review and newperspectives,2013, IEEE transactions on pattern analysis and machine intelligence
 Understanding disentangling in beta-vae,2018, arXiv preprintarXiv:1804
 Weakly supervised disentanglement by pairwise similar-ities,2019, arXiv preprint arXiv:1906
 Infogan:Interpretable representation learning by information maximizing generative adversarial nets,2016, InAdvances in neural information processing systems
 Unsupervised learning of disentangled representations from video,2017, In Advancesin neural information processing systems
 A disentangled recognitionand nonlinear dynamics model for unsupervised learning,2017, In Advances in Neural InformationProcessing Systems
 beta-vae: Learning basic visual concepts with aconstrained variational framework,2017, Proceedings of ICLR
 beta-vae: Learning basic visual concepts with aconstrained variational framework,2017, ICLR
 Towards a definition of disentangled representations,2018, arXiv preprintarXiv:1812
 Group-based learning of disentangled representations with generalizability for novelcontents,2019, In IJCAI
 Applications of stability analysis to nonlinear discrete dynamical systemsmodeling interactions,2015, 2015
 Comparative study of pid controlled modes on automaticwater level measurement system,2011, In 2011 IEEE 7th International Colloquium on Signal Processingand its Applications
 Theory and application of the z-transform method,1964, 1964
 Disentangling by factorising,2018, In International Conference onMachine Learning
 Auto-encoding variational bayes,2013, arXiv preprintarXiv:1312
 Variational inference of disen-tangled latent concepts from unlabeled observations,2018, In International Conference on LearningRepresentations
 Buildingmachines that learn and think like people,2017, Behavioral and brain sciences
 Infogan-cr and modelcentrality:Self-supervised model training and selection for disentangling gans,2020, In international conferenceon machine learning
 Deep learning theory review: An optimal control anddynamical systems perspective,2019, arXiv preprint arXiv:1908
 On the fairness of disentangled representations,2019, In Advances in Neural InformationProcessing Systems
 Challenging common assumptions in the unsupervised learning of dis-entangled representations,2019, In international conference on machine learning
 Disentangling factors of variations using few labels,2019, In International Conferenceon Learning Representations
 Weakly-supervised disentanglement without compromises,2020, arXiv preprintarXiv:2002
 Disentangling disentanglement invariational autoencoders,2019, In International Conference on Machine Learning
 Disentangling factors of variation in deep representation using adversarial training,2016, InAdvances in neural information processing systems
 Learning to disentangle factors ofvariation with manifold interaction,2014, In International Conference on Machine Learning
 Controlvae: Controllable variational autoencoder,2020, Proceedings of the 37thInternational Conference on Machine Learning (ICML)
 Weakly superviseddisentanglement with guarantees,2019, arXiv preprint arXiv:1910
 Learning disentangled representationswith semi-supervised deep generative models,2017, In Advances in Neural Information ProcessingSystems
 Responsive safety in reinforcement learning bypid lagrangian methods,2020, arXiv preprint arXiv:2007
 Weakly-supervised disentanglingwith recurrent transformations for 3d view synthesis,2015, In Advances in Neural Information ProcessingSystems
 Mathematical control theory,1992, An Introduction
