title,year,conference
 The so-called allais paradox and rational decisions under uncertainty,1979, In Expectedutility hypotheses and the Allaisparadox
 A survey of robot learningfrom demonstration,2009, Robotics and autonomous systems
 Pitfalls of learning a reward functiononline,2020, arXiv preprint arXiv:2004
 Learning robot objectivesfrom physical human interaction,2017, Proceedings of Machine Learning Research
 Asking easyquestions: A user-friendly approach to active reward learning,2019, arXiv preprint arXiv:1910
 On the utility of learning about humans for human-ai coordination,2019, In Advances in NeuralInformation Processing Systems
 Fair prediction with disparate impact: A study of bias in recidivismprediction instruments,2017, Big Data
 Deepreinforcement learning from human preferences,2017, In Advances in Neural Information ProcessingSystems
 Algorithmic decisionmaking and the cost of fairness,2017, In Proceedings of the 23rd ACM SIGKDD International Conferenceon Knowledge Discovery and Data Mining
 Uncertain reward-transition mdps for negotiable reinforcement learning,2017, 2017
 Optimal learning: Computational procedures for Bayes-adaptive Markov decisionprocesses,2002, PhD thesis
 Active preference learning with discrete choicedata,2008, In Advances in Neural Information Processing Systems
 Learning robust rewards with adversarial inverse reinforce-ment learning,2017, arXiv preprint arXiv:1710
 From language togoals: Inverse reinforcement learning for vision-based instruction following,2019, arXiv preprintarXiv:1902
 Cooperative InverseReinforcement Learning,2016, In Advances in Neural Information Processing Systems
 Inversereward design,2017, In Advances in Neural Information Processing Systems
 Showingversus doing: Teaching by demonstration,2016, In Advances in Neural Information Processing Systems
 Shared autonomy via hindsightoptimization,2015, Robotics Science and Systems: online proceedings
 Incorporating helpful behavior into collaborative plan-ning,2009, In Proceedings of The 8th International Conference on Autonomous Agents and MultiagentSystems (AAMAS)
 Inherent trade-offs in the fair determi-nation of risk scores,2016, arXiv preprint arXiv:1609
 The surprising creativity of digital evolution,2018, InArtificial Life Conference Proceedings
 Scalable agentalignment via reward modeling: a research direction,2018, arXiv preprint arXiv:1811
 POMCoP: Belief space planningfor sidekicks in cooperative games,2012, In Eighth Artificial Intelligence and Interactive DigitalEntertainment Conference
 Bayesian decision problems and Markov chains,1967, Wiley
 Some philosophical problems from the standpoint of artificialintelligence,1981, In Readings in Artificial Intelligence
 Active inverse rewarddesign,2018, arXiv preprint arXiv:1809
 Algorithms for inverse reinforcement learning,2000, In InternationalConference on Machine learning
 The basic AI drives,2008, In Artificial General Intelligence
 Inferring taskgoals and constraints using bayesian nonparametric inverse reinforcement learning,2020, In Conferenceon Robot Learning
 Point-based value iteration: An anytimealgorithm for POMDPs,2003, In IJCAI
 Human Compatible: Artificial Intelligence and the Problem of Control,2019, Penguin
 Active preference-based learningof reward functions,2017, In Robotics: Science and Systems
 Preferencesimplicit in the state of the world,2019, In International Conference on Learning Representations
 Reduc-ing errors in object-fetching interactions through social feedback,2017, In 2017 IEEE InternationalConference on Robotics and Automation (ICRA)
 Learning to interactively learn and assist,2019, arXivpreprint arXiv:1906
 Modeling interaction via the principle ofmaximum causal entropy,2010, 2010
