title,year,conference
 Representation learning: A review and newperspectives,2013, IEEE Trans
 3rd Int,1999, Conf
 Lazy completion of a partial order to thesmallest lattice,1997, In Proc
 Music and chemistry—what’s the connection? Chem,2018, Eng
 Algorithmic Information Theory,1987, Cambridge University Press
 On the measure of intelligence,2019, arXiv:1911
 SIAM J,2011, Comput
 Introduction to Lattices and Order,2002, Cambridge UniversityPress
 Principles of indifference,2019, J
 Making sense of randomness: Implicit encoding as a basis forjudgment,1997, Psychol
 Introduction to Lattice Theory with Computer Science Applications,2015, Wiley OnlineLibrary
 Generating and sampling orbits for liftedprobabilistic inference,2019, arXiv:1903
 Artificial intelligence—the revolution hasn’t happened yet,2019, Harvard Data ScienceReview
 Self-censorship is not enough,2012, Nature
 Lifted probabilistic inference,2012, In Proc
 On the generalization of equivariance and convolution in neuralnetworks to the action of compact groups,2018, arXiv:1802
 Partially ordered sets,1937, Trans
 Interpretable Machine Learning,2019, Lulu
 Formal concept analysis in information science,2006, Ann
 In Proc,2019, Conf
 The lattice theory of information,1953, Trans
 The Two Cultures,1959, Cambridge University Press
 Core knowledge,2007, Developmental Sci
 A framework for understanding unintended consequences ofmachine learning,2019, arXiv:1901
 A Geometry of Music: Harmony and Counterpoint in the Extended CommonPractice,2010, Oxford University Press
 MUS-ROVER: A self-learningsystem for musical compositional rules,2016, In Proc
 Probabilistic rule realization and selection,2017, In Proc
 Neural Inf,2019, Process
 Learningatoms for materials discovery,2018, Proc
