title,year,conference
 Empirical evaluation ofgated recurrent neural networks on sequence modeling,2014, arXiv preprint arXiv:1412
 Lstm:A search space odyssey,2016, IEEE transactions on neural networks and learning systems
 Long short-term memory,1997, Neural computation
 Efficient softmax approxima-tion for gpus,2017, In International Conference on Machine Learning
 Preventing gradient explosions in gatedrecurrent units,2017, In Proceedings of NeurIPS
 Adam: A method for stochastic optimization,2014, In Proceedingsof ICLR
 Visualizing and understanding neuralmodels in NLP,2015, CoRR
 Building a large annotatedcorpus of English: The Penn Treebank,1993, Computational Linguistics
 Mogrifier lstm,2020, In Proceedings of ICLR
 Pointer sentinel mixturemodels,2016, arXiv preprint arXiv:1609
 Aformal hierarchy of RNN architectures,2020, In Proceedings of ACL
 Beyond word importance: Contextual decom-position to extract interactions from LSTMs,2018, In Proceedings of ICLR
 Glove: Global vectors forword representation,2014, In Proceedings of EMNLP
 Deriving the recurrent neural network definition and rnn unrolling using signalprocessing,2018, In Proceedings of Critiquing and Correcting Trends in Machine Learning Workshopat NeurIPS
 Recursive deep models for semantic compositionality over a sentiment tree-bank,2013, In Proceedings of EMNLP
 Understanding attention for text classification,2020, In Proceedings ofACL
