title,year,conference
 The Tools challenge: Rapid trial-and-errorlearning in physical problem solving,2020, In CogSci
 Cophy: Counterfac-tual learning of physical dynamics,2020, In ICLR
 Simulation as an engine of physicalscene understanding,2013, PNAS
 Learning andquerying fast generative models for reinforcement learning,2018, arXiv preprint arXiv:1802
 Monet: UnsuPervised scene decomPosition and rePresentation,2019, arXivpreprint arXiv:1901
 Se3-nets: Learning rigid body motion using deeP neuralnetworks,2017, In ICRA
 A comPositional object-based aPProach to learning Physical dynamics,2017, In ICLR
 SymPlectic recurrent neuralnetworks,2019, arXiv preprint arXiv:1909
 Learning phrase representations using rnn encoder-decoder forstatistical machine translation,2014, In EMNLP
 Deep reinforcementlearning in a handful of trials using probabilistic dynamics models,2018, In NeurIPS
 Exploiting spatial invariance for scalable unsupervised objecttracking,2020, In AAAI
 Genesis: Generativescene inference and sampling with object-centric latent representations,2019, In ICLR
 Unsupervised learning for physical interactionthrough video prediction,2016, In NeurIPS
 Learning visual predictivemodels of physics for playing billiards,2016, In ICLR
 Multi-object representationlearning with iterative variational inference,2019, In ICML
 Hamiltonian neural networks,2019, In NeurIPS
 Shapestacks: Learning vision-based physical intuition for generalised object stacking,2018, In ECCV
 Neuroanimator: Fast neural networkemulation and control of physics-based models,1998, In Computer Graphics and Interactive Techniques
 Recurrent world models facilitate policy evolution,2018, In NeurIPS
 Learning latent dynamics for planning from pixels,2019, In ICML
 Dream to control: Learningbehaviors by latent imagination,2020, In ICLR
 Deep residual learning for imagerecognition,2016, In CVPR
 Mask R-CNN,2017, In ICCV
 Long short-term memory,1997, Neural computation
 Spatial transformer networks,2015, In NeurIPS
 Reasoning about physical interactions with object-oriented prediction and planning,2019, In ICLR
 Neural relationalinference for interacting systems,2018, In ICML
 Intuitive physics: Current research andcontroversies,2017, Trends in cognitive sciences
 To fall or not to fall: A visualapproach to physical stability prediction,2016, arXiv preprint arXiv:1604
 Visual grounding of learned physical models,2020, In ICML
 Soft rasterizer: A differentiable renderer forimage-based 3D reasoning,2019, In ICCV
 OpenDR: An approximate differentiable renderer,2014, InECCV
" ""what happens if",2016,
 Flexible neural representation for physics prediction,2018, In NeurIPS
 ESPRIT: Explaining Solutions toPhysical Reasoning Tasks,2020, In ACL
 IntPhys: A framework and benchmark for visual intuitive physicsreasoning,2018, arXiv preprint arXiv:1803
 Learning to simulate complex physics with graph networks,2020, In ICML
 Deepmind control suite,2018, arXiv preprintarXiv:1801
 Learning spa-tiotemporal features with 3d convolutional networks,2015, In ICCV
 A closerlook at spatiotemporal convolutions for action recognition,2018, In CVPR
 Relational neuralexpectation maximization: Unsupervised discovery of objects and their interactions,2018, In ICLR
 Attention is all you need,2017, In NeurIPS
 Entity abstraction in visual model-based reinforcementlearning,2020, In CoRL
 Learningto generate long-term future via hierarchical prediction,2017, In ICML
 3d-physnet:Learning the intuitive physics of non-rigid object deformations,2018, In IJCAI
 Visual interaction networks: Learning a physics simulator from video,2017, In NeurIPS
 A learning algorithm for continually running fully recurrentneural networks,1989, Neural computation
 Learning tosee physics via visual de-animation,2017, In NeurIPS
 CLEVRER: Collision events for video representation and reasoning,2020, In ICLR
