title,year,conference
 Imagenet: A large-scale hier-archical image database,2009, In 2009 IEEE Conference on Computer Vision and Pattern Recognition
 A study and comparison of human and deep learning recogni-tion performance under visual distortions,2017, In 2017 26th International Conference on ComputerCommunication and Networks (ICCCN)
 Adversarial examples are a naturalconsequence of test error in noise,2019, arXiv preprint arXiv:1901
 Dropout as a bayesian approximation: Representing modeluncertainty in deep learning,2016, In International Conference on Machine Learning
 On calibration of modern neuralnetworks,2017, In International Conference on Machine Learning
 Noise contrastivepriors for functional uncertainty,2020, In Uncertainty in Artificial Intelligence
 Benchmarking neural network robustness to common cor-ruptions and perturbations,2019, arXiv preprint arXiv:1903
 Accurate uncertainties for deep learningusing calibrated regression,2018, In International Conference on Machine Learning
 Simple and scalable predictiveuncertainty estimation using deep ensembles,2017, In Advances in Neural Information ProcessingSystems
 On the convergence of adam and beyond,2019, arXivpreprint arXiv:1904
 The Replicadataset: A digital replica of indoor spaces,2019, arXiv preprint arXiv:1906
 Intriguing properties of neural networks,2013, arXiv preprint arXiv:1312
 Stacked generalization,1992, Neural Networks
 Robust learning through cross-task consistency,2020, arXivpreprint arXiv:2006
 Unpaired image-to-image translationusing cycle-consistent adversarial networks,2017, In Proceedings of the IEEE International Conferenceon Computer Vision
