title,year,conference
 Towards evaluating the robustness of neural networks,2017, In 2017ieee symposium on security and privacy (sp)
 The cityscapes dataset for semantic urbanscene understanding,2016, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Imagenet: A large-scale hi-erarchical image database,2009, In 2009 IEEE conference on computer vision and pattern recognition
 Fast and balanced: Efficient labeltree learning for large scale object recognition,2011, In Advances in Neural Information ProcessingSystems
 Explaining and harnessing adversarialexamples,2014, arXiv preprint arXiv:1412
 Adversarial machine learning at scale,2016, arXivpreprint arXiv:1611
 Discovery of a perceptual distance function for measuringimage similarity,2003, Multimedia systems
 Probabilistic labeltrees for efficient large scale image classification,2013, In Proceedings of the IEEE conference oncomputer vision and pattern recognition
 Practical black-box attacks against machine learning,2017, In Proceedings of the 2017 ACMon Asia conference on computer and communications security
 Intriguing properties of neural networks,2013, arXiv preprint arXiv:1312
 Semantic hierarchies for imageannotation: A survey,2012, Pattern Recognition
 Wasserstein adversarial examPles via Projectedsinkhorn iterations,2019, arXiv preprint arXiv:1902
9 M 23,2021,3 M11Under review as a conference paper at ICLR 2021A
