title,year,conference
 Dimensionality reduction for visualizingsingle-cell data using UMAP,2019, Nature Biotechnology
 Some new information measures for fuzzy sets,1993, Information Sciences
 GeometricDeep Learning: Going beyond Euclidean data,2017, IEEE Signal Processing Magazine
 Hessian eigenmaps: Locally linear embedding techniques forhigh-dimensional data,2003, Proceedings of the National Academy of Sciences
 Iterative non-linear dimensionality reductionwith manifold sculpting,2008, In J
 Reducing the dimensionality of data with neuralnetworks,2006, science
 Markov-lipschitz deep learning,2020, arXiv preprintarXiv:2006
 Umap: Uniform manifold approximation andprojection for dimension reduction,2018, arXiv preprint arXiv:1802
 Laplacian eigenmaps for dimensionality reduction and data represen-tation,2002, Technical Report
 Topological autoencoders,2020, InProceedings of the 37th International Conference on Machine Learning (ICML)
 The graph neural networkmodel,2009, IEEE Transactions on Neural Networks
 A global geometric framework fornonlinear dimensionality reduction,2000, Science
 Topological Data Analysis,2018, Annual Review of Statistics and Its Application
 Fashion-mnist: a novel image dataset for benchmarkingmachine learning algorithms,2017, arXiv preprint arXiv:1708
