title,year,conference
 Playinghard exploration games by watching youtube,2018, In Advances in Neural Information ProcessingSystems
 Self-organizing neural network that discovers surfaces inrandom-dot stereograms,1992, Nature
 A simple framework forcontrastive learning of visual representations,2020, ArXiv
 High-performance neural networks for visual object classification,2011, arXiv preprint arXiv:1102
 Quantifying generalizationin reinforcement learning,2018, arXiv preprint arXiv:1812
 Leveraging procedural generationto benchmark reinforcement learning,2019, arXiv preprint arXiv:1912
 Randaugment: Practical automateddata augmentation with a reduced search space,2019, arXiv: Computer Vision and Pattern Recognition
 Improved regularization of convolutional neural networkswith cutout,2017, arXiv preprint arXiv:1708
 Paganda : An adaptive task-independent automatic dataaugmentation,2019, 2019
 Generalization and regularizationin dqn,2018, ArXiv
 Transfer learning for related reinforcement learning tasks viaimage-to-image translation,2019, ArXiv
 Soft actor-critic: Off-policymaximum entropy deep reinforcement learning with a stochastic actor,2018, In ICML
 Momentum contrast forunsupervised visual representation learning,2019, ArXiv
 Data-efficient image recognition with contrastive predictive coding,2019, ArXiv
 Long short-term memory,1997, Neural Computation
 Generalization in reinforcement learning with selective noise injection andinformation bottleneck,2019, In Advances in Neural Information Processing Systems
 Theimpact of non-stationarity on generalisation in deep reinforcement learning,2020, ArXiv
 Designing data augmentation for simulatinginterventions,2020, arXiv preprint arXiv:2005
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, ArXiv
 The kinetics humanaction video dataset,2017, ArXiv
 Adam: A method for stochastic optimization,2015, CoRR
 Image augmentation is all you need: Regularizingdeep reinforcement learning from pixels,2020, arXiv preprint arXiv:2004
 Imagenet classification with deep convolu-tional neural networks,2012, In Advances in neural information processing systems
 Gradient-based learning applied todocument recognition,1998, 1998
 Network randomization: A simple techniquefor generalization in deep reinforcement learning,2020, In International Conference on LearningRepresentations
 Dada: Differentiable automatic data augmentation,2020, ArXiv
 Revisiting the arcade learning environment: Evaluation protocols and openproblems for general agents,2018, In IJCAI
 Playing atari with deep reinforcement learning,2013, ArXiv
 Assessing generalization in deep reinforcement learning,2018, ArXiv
 Ride: ReWarding imPact-driven exPloration for Procedurally-generated environments,2020, ArXiv
 ToWards generaliza-tion and simPlicity in continuous control,2017, ArXiv
 Visual transfer for reinforcement learning via Wasserstein domainconfusion,2020, arXiv preprint arXiv:2006
 Trust regionPolicy oPtimization,2015, In ICML
 Proximal PolicyoPtimization algorithms,2017, arXiv preprint arXiv:1707
 Automatic dataaugmentation by learning the deterministic Policy,2019, ArXiv
 Best Practices for convolutional neuralnetWorks aPPlied to visual document analysis,2003, In Icdar
 Invariant Policy oPtimization: ToWardsstronger generalization in reinforcement learning,2020, ArXiv
 Observational overfittingin reinforcement learning,2020, ArXiv
 Curl: Contrastive unsuPervised rePresentationsfor reinforcement learning,2020, ArXiv
 DeePmind control suite,2018, ArXiv
 Learning to reinforcement learn,2016, arXivpreprint arXiv:1611
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,2004, Machine Learning
 Improvingsample efficiency in model-free reinforcement learning from images,2019, ArXiv
 A dissection of overfitting and generalization incontinuous reinforcement learning,2018, ArXiv
 Invariant causal prediction for block mdps,2020, arXiv preprintarXiv:2003
 Learning invariantrepresentations for reinforcement learning without reconstruction,2020, 2020b
 Learninginvariant representations for reinforcement learning without reconstruction,2020, arXiv preprintarXiv:2006
 A study on overfitting in deepreinforcement learning,2018, ArXiv
 Update the policy9:	φ J arg maxφ JDrAC	,2021, Update the value function10:	Compute the return of the new agent on task mi after being updated with gψ
0 ± 1,2021,2	0
