title,year,conference
 Designing neural network architec-tures using reinforcement learning,2017, In 5th International Conference on Learning Representations
 ProxylessNAS: Direct neural architecture search on target taskand hardware,2019, In International Conference on Learning Representations
 NATS-Bench: Benchmarking nasalgorithms for architecture topology and size,2020, arXiv PrePrint arXiv:2009
 Deep residual learning for image recognition,2016, In 2016 IEEEConference on ComPuter Vision and Pattern Recognition (CVPR)
 DARTS: Differentiable architecture search,2019, InInternational Conference on Learning RePresentations
 Efficient neural architecturesearch via parameters sharing,2018, In Jennifer Dy and Andreas Krause (eds
 Understanding architectures learnt by cell-based neu-ral architecture search,2020, In International Conference on Learning RePresentations
 Very deep convolutional networks for large-scale imagerecognition,2015, In Yoshua Bengio and Yann LeCun (eds
 Going deeper with convolutions,2015, In 2015 IEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 SNAS: stochastic neural architecturesearch,2019, In International Conference on Learning Representations
 Bayesnas: A bayesian approach forneural architecture search,2019, In Kamalika Chaudhuri and Ruslan Salakhutdinov (eds
