title,year,conference
 A simple framework forcontrastive learning of visual representations,2020, arXiv preprint arXiv:2002
 Improved baselines with momentumcontrastive learning,2020, arXiv preprint arXiv:2003
 World models,2018, arXivpreprint arXiv:1803
 Dream to control: Learningbehaviors by latent imagination,2019, arXiv preprint arXiv: 1912
 Learning latent dynamics for planning from pixels,2019, In International Conference onMachine Learning
 Momentum contrast forunsupervised visual representation learning,2020, In Proceedings of the IEEE∕CVF Conference onComputer Vision and Pattern Recognition
 Data-efficient image recognition with contrastive predictive coding,2019, arXivpreprint arXiv:1905
 Rainbow: Combining improvements indeep reinforcement learning,2017, arXiv preprint arXiv:1710
 An introductionto variational methods for graphical models,1999, Machine learning
 Model-basedreinforcement learning for atari,2019, arXiv preprint arXiv:1903
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Buildingmachines that Ieam and think like people,2017, Behavioral and brain sciences
 Re-inforcement learning with augmented data,2020, arXiv preprint arXiv:2004
 Stochastic latent actor-critic:Deep reinforcement learning with a latent variable model,2019, arXiv preprint arXiv:1907
 Representation learning with contrastive predic-tive coding,2018, arXivpreprint arXiv:1807
 Prioritized experience replay,2015, arXivpreprint arXiv:1511
 Curl: Contrastive unsupervised representa-tions for reinforcement learning,2020, arXiv preprint arXiv:2004
 Reinforcement learning: An introduction,2018, MIT press
 Deepmind control suite,2018, arXivpreprint arXiv:1801
 Plannable approximations tomdp homomorphisms: Equivariance under actions,2020, arXiv preprint arXiv:2002
 Duelingnetwork architectures for deep reinforcement learning,2016, In International conference on machinelearning
 Learninginvariant representations for reinforcement learning without reconstruction,2020, arXiv preprintarXiv:2006
