title,year,conference
 On the convergence rate of training recurrentneural networks,2019, In NeurIPS
 A convergence theory for deep learning viaover-parameterization,2019, In ICML
 On exact computation with an infinitely wide neural net,2019, In NeurIPS
 Group-theoreticalgorithms for matrix multiplication,2005, In 46th Annual IEEE Symposium on Foundationsof Computer Science (FOCS’05)
 Graph neural tangent kernel: Fusing graph neural networks with graphkernels,2019, In Advances in Neural Information Processing Systems (NeurIPS)
 Gradient descent provablyoptimizes over-parameterized neural networks,2019, In ICLR
 Inductive representation learning on largegraphs,1024, In Advances in neural information processing systems (NeurIPS)
 Delving deep into rectifiers:Surpassing human-level performance on imagenet classification,2015, In Proceedings of theIEEE international conference on computer vision
 Anonymous walk embeddings,2018, arXiv preprintarXiv:1805
 Neural tangent kernel: Convergenceand generalization in neural networks,2018, In Advances in neural information processingsystems (NeurIPS)
 Faster dynamic matrixinverse for faster lps,2020, arXiv preprint arXiv:2004
 Semi-supervised classification with graph convolutionalnetworks,2017, In International Conference on Learning Representations (ICLR)
 Generalized leveragescore sampling for neural networks,2020, In NeurIPS
 Learning overparameterized neural networks via stochasticgradient descent on structured data,2018, In NeurIPS
 Learning convolutional neuralnetworks for graphs,2016, In International conference on machine learning
 Quadratic suffices for over-parametrization via matrix chernoffbound,2019, In arXiv preprint
 Gaussian elimination is not optimal,1969, 1969
 Relation learning on social networks with multi-modal graph edge varia-tional autoencoders,2020, In Proceedings of the 13th International Conference on Web Searchand Data Mining
 Retgk: Graphkernels based on return probabilities of random walks,2018, In Advances in Neural InformationProcessing Systems
 Predicting multicellular function through multi-layertissue networks,2017, Bioinformatics
