title,year,conference
 Neural module networks,2015, 2016IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Layer normalization,2016, arXiv preprintarXiv:1607
 CLOSURE: assessing systematic generalization of CLEVRmodels,2019, CoRR
 Classification with invariant scattering representations,2011, In IEEE 10thImage
 What one intelligence test measures: atheoretical account of the processing in the Raven Progressive Matrices Test,1990, Psychological review
 Automatically composingrepresentation transformations as a means for generalization,2019, In 7th International Conference onLearning Representations
 Aspects of the Theory of Syntax,1965, The MIT Press
 The Compositionality Papers,2002, Oxford University Press
 Phaeaco : a cognitive architecture inspired by Bongard’s problems,0876, IndianaUniversity
 Differentiable programswith neural libraries,2017, In ICML
 Deep residual learning for imagerecognition,2016, In 2016 IEEE Conference on Computer Vision and Pattern Recognition
 Deep residual learning for imagerecognition,2016, 2016 IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Learning tomake analogies by contrasting abstract relational structure,2019, In 7th International Conference onLearning Representations
 Long short-term memory,1997, Neural Computation
 Hierarchical rule inductionnetwork for abstract visual reasoning,2020, arXiv preprint arXiv:2002
 Compositional attention networks for machinereasoning,2018, In International Conference on Learning Representations (ICLR)
 Measuring compositional generalization: A comprehensivemethod on realistic data,2020, In 8th International Conference on Learning Representations
 Adam: A method for stochastic optimization,2015, In YoshuaBengio and Yann LeCun
 Imagenet classification with deepconvolutional neural networks,2012, In Peter L
 Generalization without systematicity: On the compositionalskills of sequence-to-sequence recurrent networks,2018, In ICML
 Buildingmachines that learn and think like people,2018, The Behavioral and brain sciences
 Rethinking eliminative connectionism,1998, Cognitive Psychology
 The Algebraic Mind,2001, MIT Press
 The Performances of Related Individuals in Tests Mainly Educative and Mainly Repro-ductive Mental Tests Used in Genetic Studies,1936, University of London (King’s College)
 A simple neural network module for relational reasoning,2017, InNIPS
 Measuringabstract reasoning in neural networks,2018, In Jennifer G
 Abstract diagrammatic reasoning with multiplex graphnetworks,2020, In 8th International Conference on Learning Representations
 Automatic generation of raven’s progressive matrices,2015, In IJCAI
 Aggregated residualtransformations for deep neural networks,2017, In 2017 IEEE Conference on Computer Vision andPattern Recognition
 RAVEN: A dataset forrelational and analogical visual reasoning,2019, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition (CVPR)
 Learn-ing perceptual inference by contrasting,2019, In Hanna M
 Abstract reasoning with distracting features,2019, InHanna M
