title,year,conference
 Hindsight experience re-play,2017, In Advances in neural information processing systems
 Vector-basednavigation using grid-like representations in artificial agents,2018, Nature
 Deepmind lab,2016, arXiv preprintarXiv:1612
 Learning to explore using active neural slam,2020, In International Conference on LearningRepresentations
 Learning exploration policies for navigation,2019, InInternational Conference on Learning Representations
 Deep reinforcement learn-ing in a handful of trials using probabilistic dynamics models,2018, In Advances in Neural InformationProcessing Systems
 Learning to act by predicting the future,2017, In InternationalConference on Learning Representations
 Generalization of reinforcementlearners with working and episodic memory,2019, In Advances in Neural Information ProcessingSystems
 Learning latent dynamics for planning from pixels,2018, arXiv preprint arXiv:1811
 Learn-ing continuous control policies by stochastic value gradients,2015, In Advances in Neural InformationProcessing Systems
 Distributed prioritized experience replay,2018, arXiv preprint arXiv:1803
 Reinforcement learning with unsupervised auxiliary tasks,2017, InInternational Conference on Learning Representations
 Playing fps games with deep reinforcement learn-ing,2017, In AAAI Conference on Artificial Intelligence
 Discriminative particle filter rein-forcement learning for complex partial observations,2020, arXiv preprint arXiv:2002
 Learning to navigate incomplex environments,2017, In International Conference on Learning Representations
 Learning to navigate incities without a map,2018, In Advances in Neural Information Processing Systems
 Value prediction network,2017, In Advances in NeuralInformation Processing Systems
 Neural map: Structured memory for deep reinforcementlearning,2017, arXiv preprint arXiv:1702
 Temporal difference models: Model-free deep rl for model-based control,2018, arXiv preprint arXiv:1802
 Mastering chess and shogiby self-play with a general reinforcement learning algorithm,2017, arXiv preprint arXiv:1712
 Probabilistic Robotics,2005, 2005
 Elf opengo: An analysis and open reimplementation of alphazero,2019, arXivpreprint arXiv:1902
 Continuallearning with hypernetworks,2019, arXiv preprint arXiv:1906
 Benchmarking model-based reinforce-ment learning,2019, arXiv preprint arXiv:1907
 Unsupervised predictivememory in a goal-directed agent,2018, arXiv preprint arXiv:1803
 RTFM: Generalising to new environmentdynamics via reading,2020, In International Conference on Learning Representations
