title,year,conference
 Learning disentangledsemantic representation for domain adaptation,2019, In International Joint Conference on ArtificialIntelligence
 Dida: Disentangled synthesis for domain adaptation,2018, arXiv
 Autodial:Automatic domain alignment layers,2017, In 2017 IEEE International Conference on Computer Vision(ICCV)
 InfoGAN:Interpretable representation learning by information maximizing generative adversarial nets,2016, InAdvances in neural information processing systems
 The cityscapes dataset for semanticurban scene understanding,2016, In Proc
 Unsupervised domain adaptation by backpropagation,2015, InInternational conference on machine learning
 Image-to-image translation forcross-domain disentanglement,2018, In Advances in neural information processing systems
 Beta-VAE: Learning basic visual concepts with aconstrained variational framework,2017, In 5th International Conference on Learning Representations
 Stochastic neighbor embedding,2003, In Advances in neuralinformation processing systems
 Fcns in the wild: Pixel-level adversar-ial and constraint-based adaptation,2016, arXiv preprint arXiv:1612
 Cycada: Cycle-consistent adversarial domain adaptation,2018, In InternationalConference on Machine Learning
 A database for handwritten text recognition research,1994, IEEE Transactions onPattern Analysis and Machine Intelligence
 Batch normalization: Accelerating deep network training byreducing internal covariate shift,2015, In International Conference on Machine Learning
 Adam: A method for stochastic optimization,2015, In InternationalConference on Learning Representations
 Gradient-based learning applied todocument recognition,1998, Proceedings of the IEEE
 Detach and adapt: Learning cross-domain disentangled deep representation,2018, InProceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Disentangling factors of variation in deep representation using adversarial training,2016, InAdvances in neural information processing systems
 Conditional generative adversarial nets,2014, arXiv preprintarXiv:1411
 Readingdigits in natural images with unsupervised feature learning,2011, In NIPS Workshop on Deep Learningand Unsupervised Feature Learning 2011
 Domain agnostic learning with dis-entangled representations,2019, In International Conference on Machine Learning
 Playing for data: Groundtruth from computer games,2016, In Bastian Leibe
 Disentangling fac-tors of variation for facial expression recognition,2012, In European Conference on Computer Vision
 Erfnet: Efficient resid-ual factorized convnet for real-time semantic segmentation,2017, IEEE Transactions on IntelligentTransportation Systems
 UnsUpervised domain adaptation Using featUre-whitening and consensUs loss,2019, In IEEEConference on Computer Vision and Pattern Recognition
 From soUrce to target andback: symmetric bi-directional adaptive GAN,2018, In IEEE Conference on Computer Vision andPattern Recognition
 Learning disentangled representa-tions via mUtUal information estimation,2019, arXiv preprint arXiv:1912
 The german traffic signrecognition benchmark: a mUlti-class classification competition,2011, In The 2011 international jointconference on neural networks
 Correlation alignment for UnsUpervised domain adap-tation,2017, In Domain Adaptation in Computer Vision Applications
 Partially-shared variational aUto-encoders for UnsUpervised domain adaptation with target shift,2020, arXivpreprint arXiv:2001
 Mean teachers are better role models: Weight-averaged consis-tency targets improve semi-sUpervised deep learning resUlts,2017, In Advances in neural informationprocessing systems
 Adversarial discriminative domainadaptation,2017, In IEEE conference on computer vision and pattern recognition
 Instance normalization: The missing in-gredient for fast stylization,2016, arXiv preprint arXiv:1607
 Unpaired image-to-image transla-tion Using cycle-consistent adversarial networks,2017, In IEEE international conference on computervision
