title,year,conference
 Combogan: Unrestrainedscalability for image domain translation,2018, In IEEE Conference on Computer Vision and PatternRecognition (CVPR) Workshops
 Mode regularized generativeadversarial networks,2016, In International Conference on Learning Representations (ICLR)
 Stargan v2: Diverse image synthesisfor multiple domains,2020, In Proceedings of IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Tutorial on variational autoencoders,2016, arXiv preprint arXiv:1606
 Adversarial feature learning,2017, In InternationalConference on Learning Representations (ICLR)
 Image super-resolution using deepconvolutional networks,2015, IEEE transactions on pattern analysis and machine intelligence
 Adversarially learned inference,2017, In International Conference on LearningRepresentations (ICLR)
 Image style transfer using convolutionalneural networks,2016, In IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Attgan: Facial attributeediting by only changing what you want,2019, IEEE Transactions on Image Processing
 Ganstrained by a two time-scale update rule converge to a local nash equilibrium,2017, In Advances in NeuralInformation Processing Systems 30 (NeurIPS)
 Mgan: Training generative adversarialnets with multiple generators,2018, In International Conference on Learning Representations (ICLR)
 Learning todecompose and disentangle representations for video prediction,2018, In Advances in Neural InformationProcessing Systems 31 (NeurIPS)
 Arbitrary style transfer in real-time with adaptive instancenormalization,2017, In IEEE International Conference on Computer Vision (ICCV)
 Multimodal unsupervised image-to-imagetranslation,2018, In Proceedings of the European Conference on Computer Vision (ECCV)
 Globally and locally consistent imagecompletion,2017, ACM Trans
 Image-to-image translation withconditional adversarial networks,2016, In IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Literature review of generative models for image-to-image translationproblems,2019, In 2019 International Conference on Computational Intelligence and KnowledgeEconomy (ICCIKE)
 Learning todiscover cross-domain relations with generative adversarial networks,2017, In Proceedings of the34th International Conference on Machine Learning (ICML)
 Auto-encoding variational bayes,2014, In International Conferenceon Learning Representations (ICLR)
 Learning representations for automaticcolorization,2016, In ECCV
 Photo-realistic singleimage super-resolution using a generative adversarial network,2017, In Proceedings of IEEE conferenceon computer vision and pattern recognition
 Diverseimage-to-image translation via disentangled representations,2018, In The European Conference onComputer Vision (ECCV)
 Conditional image-to-imagetranslation,2018, In IEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 Exploring explicit domainsupervision for latent space disentanglement in unpaired image-to-image translation,2019, IEEEtransactions on pattern analysis and machine intelligence
 Stgan:A unified selective transfer network for arbitrary image attribute editing,2019, In IEEE Conference onComputer Vision and Pattern Recognition (CVPR)
 Coupled generative adversarial networks,2016, In D
 Attribute-guided face generation using conditionalcyclegan,2018, In The European Conference on Computer Vision (ECCV)
 Deep photo style transfer,2017, In IEEEConference on Computer Vision and Pattern Recognition (CVPR)
 Mode seeking generativeadversarial networks for diverse image synthesis,2019, In IEEE Conference on Computer Vision andPattern Recognition (CVPR)
 Deep multi-scale video prediction beyondmean square error,2016, In 2017 International Conference on Learning Representations (ICLR)
 Conditional generative adversarial nets,2014, arXiv preprintarXiv:1411
 Spectral normalization forgenerative adversarial networks,2018, In 2018 International Conference on Learning Representations(ICLR)
 Miso: Mutual information loss with stochasticstyle representations for multimodal image-to-image translation,2019, arXiv preprint arXiv:1902
 Dual discriminator generative adversarial nets,2017, InAdvances in Neural Information Processing Systems 30
 Conditional image synthesis with auxiliaryclassifier GANs,2017, In Proceedings of the 34th International Conference on Machine Learning(ICML)
 Arbitrary style transfer with style-attentional networks,2019, InIEEE Conference on Computer Vision and Pattern Recognition (CVPR)
 On gans and gmms,2018, In Advances in Neural Information ProcessingSystems 31 (NeurIPS)
 Improved techniques for training gans,2016, In Advances in Neural Information ProcessingSystems 29 (NeurIPS)
 Pixelcnn++: A pixelcnnimplementation with discretized logistic mixture likelihood and other modifications,2017, InInternational Conference on Learning Representations (ICLR)
 Veegan:Reducing mode collapse in gans using implicit variational learning,2017, In Advances in NeuralInformation Processing Systems 30
 Mocogan: Decomposing motion andcontent for video generation,2018, In IEEE Conference on Computer Vision and Pattern Recognition(CVPR)
 Conditional image generation with pixelcnn decoders,2016, In Advances in Neural InformationProcessing Systems (NeurIPS) 29
 Decomposing motionand content for natural video sequence prediction,2017, In 2017 International Conference on LearningRepresentations (ICLR)
 Video-to-video synthesis,2018, In Advances in Neural Information Processing Systems 31(NeurIPS)
 Few-shotvideo-to-video synthesis,2019, In Advances in Neural Information Processing Systems 32
 Relgan:Multi-domain image-to-image translation via relative attributes,2019, In IEEE International Conferenceon Computer Vision (ICCV)
 Dualgan: Unsupervised dual learning forimage-to-image translation,2017, In IEEE International Conference on Computer Vision (ICCV)
 Generative imageinpainting with contextual attention,2018, In IEEE Conference on Computer Vision and PatternRecognition (CVPR)
 Colorful image colorization,2016, In ECCV
 The unreasonableeffectiveness of deep features as a perceptual metric,2018, In IEEE Conference on Computer Vision andPattern Recognition (CVPR)
 Ranksrgan: Generative adversarial networkswith ranker for image super-resolution,2019, In IEEE International Conference on Computer Vision(ICCV)
 Unpaired image-to-image translationusing cycle-consistent adversarial networkss,2017, In 2017 IEEE International Conference on ComputerVision (ICCV)
 Toward multimodal image-to-image translation,2017, In Advances in Neural InformationProcessing Systems 30 (NeurIPS)
