title,year,conference
 Remixmatch: Semi-supervised learning with distribution matching and augmentationanchoring,2019, In International Conference on Learning Representations
 Mixmatch: A holistic approach to semi-supervised learning,2019, In Advances in NeuralInformation Processing Systems
 Semi-Supervised Learning,2006, The MITPress
 Bridging machine learning and logicalreasoning by abductive learning,2019, In Advances in Neural Information Processing Systems
 Improving knowledge graph embedding usingsimple constraints,2018, In Proceedings of the Annual Meeting of the Association for ComputationalLinguistics
 Why so many clustering algorithms: a position paper,2002, ACM SIGKDDexplorations newsletter
 Semi-supervised learning by entropy minimization,2005, In Advancesin Neural Information Processing Systems
 Semi-SupervisedLearning with Deep Generative Models,2014, In Advances in Neural Information Processing Systems
 Temporal Ensembling for Semi-Supervised Learning,2017, In InternationalConference on Learning Representations
 Pseudo-label: The simple and efficient semi-supervised learning method for deepneural networks,2013, In Workshop on challenges in representation learning
 Integrating learningand reasoning with deep logic models,2019, In Joint European Conference on Machine Learning andKnowledge Discovery in Databases
 Virtual Adversarial Training:A Regularization Method for Supervised and Semi-Supervised Learning,2018, IEEE Transactions onPattern Analysis and Machine Intelligence
 Semi-supervisedlearning with ladder networks,2015, In Advances in Neural Information Processing Systems
 End-to-end differentiable proving,2017, In Advances in NeuralInformation Processing Systems
 Injecting logical background knowledgeinto embeddings for relation extraction,2015, In Conference of the North American Chapter of theAssociation for Computational Linguistics: Human Language Technologies
 Mutual exclusivity loss for semi-superviseddeep learning,2016, In IEEE International Conference on Image Processing
 Regularization with Stochastic Transforma-tions and Perturbations for Deep Semi-Supervised Learning,2016, In Advances in Neural InformationProcessing Systems
 A taxonomy for semi-supervised learning methods,2006, Technical report
 Logic tensor networks: Deep learning and logicalreasoning from data and knowledge,2016, arXiv preprint arXiv:1606
 Mean Teachers are Better Role Models: Weight-averagedConsistency Targets Improve Semi-Supervised Deep Learning Results,2017, In Advances in NeuralInformation Processing Systems
 A survey on semi-supervised learning,2020, Machine Learning
 SATNet: Bridging deep learningand logical reasoning using a differentiable satisfiability solver,2019, In International Conference onMachine Learning
 A semantic loss functionfor deep learning with symbolic knowledge,2018, In International Conference on Machine Learning
 Introduction to semi-supervised learning,2009, Synthesis lectureson artificial intelligence and machine learning
