title,year,conference
 Con-crete problems in ai safety,2016, arxiv 2016
 Making a science of model search: Hyper-parameter optimization in hundreds of dimensions for vision architectures,2013, 2013
 Us-ing error decay prediction to overcome practical issues of deep active learning for named entityrecognition,2020, Machine Learning
 Improving generalization with active learning,1994, Machinelearning 
 Learning how to active learn: A deep reinforcement learningapproach,2017, arXiv preprint arXiv:1708
 Active discriminative networkrepresentation learning,2018, In IJCAI International Joint Conference on Artificial Intelligence
 Batchbald: Efficient and diverse batch acqui-sition for deep bayesian active learning,2019, In Advances in Neural Information Processing Systems
 Learning active learning from data,2017, InAdvances in Neural Information Processing Systems
 Discovering general-purpose active learn-ing strategies,2018, arXiv preprint arXiv:1810
 A sequential algorithm for training text classifiers,1994, In SIGIR’94
 Learning to actively learn neural machine trans-lation,1033, In Proceedings of the 22nd Conference on Computational Natural Language Learning
 Learning how to actively learn: A deep im-itation learning approach,2018, In Proceedings of the 56th Annual Meeting of the Association forComputational Linguistics (Volume 1: Long Papers)
 Steps toward artificial intelligence,1961, Proceedings of the IRE
 Towards robustand reproducible active learning using neural networks,2020, arXiv
 Shaping and policy search in reinforcement learning,2003, PhDthesis
 Meta-learning for batch mode active learning,2018, 2018
 Active learning for convolutional neural networks: A core-setapproach,2017, arXiv preprint arXiv:1708
 End-to-end memory networks,2015, In Advancesin neural information processing systems
 Uncertainty sampling basedactive learning with diversity constraint by sparse selection,2017, In 2017 IEEE 19th InternationalWorkshop on Multimedia Signal Processing (MMSP)
 Ensemble algorithms in reinforcement learning,2008, IEEETransactions on Systems
 Stacked generalization,1992, Neural networks
 Fashion-mnist: a novel image dataset for benchmark-ing machine learning algorithms,2017, arXiv preprint arXiv:1708
 Active learning with sampling byuncertainty and density for data annotations,2009, IEEE Transactions on audio
