title,year,conference
 Adversarial invariant feature learning with ac-curacy constraint for domain generalization,2019, In Joint European Conference on Machine Learningand Knowledge Discovery in Databases
 Wasserstein gan,2017, arXiv preprintarXiv:1701
 Normalized wasserstein distance for mixturedistributions with applications in adversarial learning and domain adaptation,2019, arXiv preprintarXiv:1902
 Analysis of representationsfor domain adaptation,2007, In Advances in neural information processing systems
 A theory of learning from different domains,2010, Machine learning
 Learning to transferexamples for partial domain adaptation,2019, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Domain adaptation withconditional distribution matching and generalized label shift,2020, arXiv preprint arXiv:2003
 Semi-supervised learning of class balanceunder class-prior change by distribution matching,2014, Neural Networks
 Model-agnostic meta-learning for fast adaptationof deep networks,2017, In ICML
 A unified view of labelshift estimation,2020, arXiv preprint arXiv:2003
 Cycada: Cycle-consistent adversarial domain adaptation,2018, In Internationalconference on machine learning
 A database for handwritten text recognition research,1994, IEEE Transactions onpattern analysis and machine intelligence
 Diva: Domain invariantvariational autoencoders,2019, arXiv preprint arXiv:1905
 Extracting relationships by multi-domain matching,2018, In Advancesin Neural Information Processing Systems
 On target shiftin adversarial domain adaptation,2019, In The 22nd International Conference on Artificial Intelligenceand Statistics
 Detecting and correcting for label shiftwith black box predictors,2018, In International Conference on Machine Learning
 Predictive value for the chinese population of the framinghamchd risk assessment tool compared with the chinese multi-provincial cohort study,2004, Jama
 Conditional adversarialdomain adaptation,2018, In Advances in Neural Information Processing Systems
 An overview of deep learning in medicalimaging focusing on mri,2019, ZeitSchriftfiirMediziniSche PhySik
 Domain adaptation: Learning boUndsand algorithms,2009, arXiv preprint arXiv:0902
 Unified deep sUper-vised domain adaptation and generalization,2017, In The IEEE International Conference on ComputerVision (ICCV)
 Readingdigits in natUral images with UnsUpervised featUre learning,2011, 2011
 On sUrrogate loss fUnctions andf-divergences,2009, The Annals of Statistics
 A sUrvey on transfer learning,2009, IEEE Transactions on knowledgeand data engineering
 MUlti-adversarial domain adap-tation,2018, arXiv preprint arXiv:1809
 Moment matchingfor mUlti-soUrce domain adaptation,2019, In Proceedings of the IEEE International Conference onComputer Vision
 An overview of multi-task learning in deep neural networks,2017, arXiv preprintarXiv:1706
 Transfer learningin natural language processing,2019, In Proceedings of the 2019 Conference of the North AmericanChapter of the Association for Computational Linguistics: Tutorials
 Adapting visual category models to newdomains,2010, In European conference on computer vision
 Semi-superviseddomain adaptation via minimax entropy,2019, In Proceedings of the IEEE International Conference onComputer Vision
 Generate toadapt: Aligning domains using generative adversarial networks,2018, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition
 Understanding machine learning: From theory to algo-rithms,2014, Cambridge university press
 Prototypical networks for few-shot learning,2017, InAdvances in neural information processing systems
 Machine learning in non-stationary environments:Introduction to covariate shift adaptation,2012, MIT press
 Deephashing network for unsupervised domain adaptation,2017, In Proceedings of the IEEE Conference onComputer Vision and Pattern Recognition
 Sharp asymptotic and finite-sample rates of convergence ofempirical measures in wasserstein distance,2019, Bernoulli
 Robust learning under uncertain test distribu-tions: Relating covariate shift to model misspecification,2014, In International Conference on MachineLearning
 Recent advances in transfer learningfor cross-dataset visual recognition: A problem-oriented perspective,2019, ACM Computing Surveys(CSUR)
 Domain adaptation undertarget and conditional shift,2013, In International Conference on Machine Learning
 A survey on multi-task learning,2017, arXiv preprint arXiv:1707
 A convex formulation for learning task relationships in multi-tasklearning,2012, arXiv preprint arXiv:1203
 The marginal distribution and conditional distribution w,2009,r
