title,year,conference
 SemanticKITTI: A dataset for semantic scene understanding of lidar sequences,2019, InProceedings ofthe IEEE International Conference on Computer Vision
 Pyramid stereo matching network,2018, In Proceedings of theIEEE Conference on Computer Vision and Pattern Recognition
 CARLA:An open urban driving simulator,2017, arXiv preprint arXiv:1711
 Group-wise corre-lation stereo network,2019, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 StereoNet: Guided hierarchical refinement for real-time edge-aware depth prediction,2018, InProceedings of the European Conference on Computer Vision (ECCV)
 Learning for disparity estimation through feature constancy,2018, In Proceedings of the IEEEConference on Computer Vision and Pattern Recognition
 Monocular se-mantic occupancy grid mapping with convolutional variational encoder-decoder networks,2019, IEEERobotics and Automation Letters
 Inverse perspective mappingsimplifies optical flow computation and obstacle detection,1991, Biological cybernetics
 MonoLayout: Amodal scene layout from a single image,2020, In TheIEEE Winter Conference on Applications of Computer Vision
 Learning to lookaround objects for top-view representations of outdoor scenes,2018, In Proceedings of the EuropeanConference on Computer Vision (ECCV)
 PointRCNN: 3D object proposal generationand detection from point cloud,2019, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Learning 2D to 3D lifting for objectdetection in 3d for autonomous vehicles,2019, arXiv preprint arXiv:1904
 Pseudo-LiDAR from visual depth estimation: Bridging the gap in 3d object detection forautonomous driving,2019, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Anytime stereo image depth estimation on mobile devices,2019, In 2019International Conference on Robotics andAutomation (ICRA)
 A parametric top-view rep-resentation of complex road scenes,2019, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Hierarchical deep stereomatching on high-resolution images,2019, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Pseudo-LiDAR++: Accurate depth for 3D object detectionin autonomous driving,2019, arXiv preprint arXiv:1906
 GA-Net: Guided aggregationnet for end-to-end stereo matching,2019, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition
 Ensemble methods: foundations and algorithms,2012, CRC press
