title,year,conference
 Deep learning with differential privacy,2016, In Proceedings of the 2016 ACM SIGSACConference on Computer and Communications Security
 Privacy-preserving deep learn-ing via additively homomorphic encryption,2017, IEEE Transactions on Information Forensics andSecurity
 Practical secure aggregation for privacy-preserving machine learning,2017, In Proceedings of the 2017 ACM SIGSAC Conference on Computerand Communications Security
 Approximate gradient coding viasparse random graphs,2017, arXiv preprint arXiv:1711
 Multiparty computation fromsomewhat homomorphic encryption,2012, In Annual Cryptology Conference
 The algorithmic foundations of differential privacy,2014, Foundationsand Trends in Theoretical Computer Science
 Privex: Private collection of traffic statistics foranonymous communication networks,2014, In Proceedings of the 2014 ACM SIGSAC Conference onComputer and Communications Security
 Differentially private federated learning: A clientlevel perspective,2017, arXiv preprint arXiv:1712
 A comprehensive comparison of multiparty secure additionswith differential privacy,2015, IEEE transactions on dependable and secure computing
 Safely measuring tor,2016, In Proceedings of the 2016 ACM SIGSACConference on Computer and Communications Security
 Advancesand open problems in federated learning,2019, arXiv preprint arXiv:1912
 Private and dynamic time-series data ag-gregation with trust relaxation,2014, In International Conference on Cryptology and Network Security
 Puda-privacy and unforge-ability for data aggregation,2015, In International Conference on Cryptology and Network Security
 Exploiting unintendedfeature leakage in collaborative learning,2019, In 2019 IEEE Symposium on Security and Privacy (SP)
 Automatic differentiation inpytorch,2017, 2017
 Federated learningfor emoji prediction in a mobile keyboard,2019, arXiv preprint arXiv:1906
 How to share a secret,1979, Communications of the ACM
 From distributed machine learningto federated learning: In the view of data privacy and security,2020, Concurrency and Computation:Practice and Experience
 Privacy-preservingaggregation of time-series data,2011, In Proc
 Privacy-preserving deep learning,2015, In Proceedings of the 22ndACM SIGSAC conference on computer and communications security
 Membership inference at-tacks against machine learning models,2017, In 2017 IEEE Symposium on Security and Privacy (SP)
 Turbo-aggregate: Breaking the quadraticaggregation barrier in secure federated learning,2020, arXiv preprint arXiv:2002
 Privacy preservation in distributed optimization via dual de-composition and admm,2019, In 2019 IEEE 58th Conference on Decision and Control (CDC)
 Ldp-fed: federatedlearning with local differential privacy,2020, In Proceedings of the Third ACM International Workshopon Edge Systems
 Federated learning with differential privacy: Algorithms and performanceanalysis,2020, IEEE Transactions on Information Forensics and Security
 Federated learning for healthcare informatics,2019, arXiv preprintarXiv:1911
 Federated machine learning: Conceptand applications,2019, ACM Transactions on Intelligent Systems and Technology (TIST)
 Applied federated learning: Improving google keyboard querysuggestions,2018, arXiv preprint arXiv:1812
 Admm based privacy-preserving decentralizedoptimization,2018, IEEE Transactions on Information Forensics and Security
3 and Fig,2017, 2 of the main paper
 For the non-i,2017,i
