title,year,conference
 Deep learning with differential privacy,2016, In Proceedings of the 2016 ACM SIGSACConference on Computer and Communications Security
 Towards federated learning atscale: System design,2019, In SysML
 Cronus: Robustand heterogeneous collaborative learning with black-box knowledge transfer,2019, arXiv preprintarXiv:1912
 Xgboost: A scalable tree boosting system,2016, In Proceedings of the22nd acm sigkdd international conference on knowledge discovery and data mining
 Differential privacy,2011, Encyclopedia of Cryptography and Security
 The algorithmic foundations of differential privacy,2014, Foundationsand Trends® in Theoretical Computer Science
 Differentially private federated learning: A clientlevel perspective,2017, arXiv preprint arXiv:1712
 One-shot federated learning,2019, arXiv preprintarXiv:1902
 Federated learning for mobilekeyboard prediction,2018, arXiv preprint arXiv:1811
 Group knowledge transfer: Federatedlearning of large cnns at the edge,2020, Advances in Neural Information Processing Systems
 Distilling the knowledge in a neural network,2015, arXivpreprint arXiv:1503
 Differentially private bagging: Improvedutility and cheaper privacy than subsample-and-aggregate,2019, In Advances in Neural InformationProcessing Systems
 Advancesand open problems in federated learning,2019, arXiv preprint arXiv:1912
 Scaffold: Stochastic controlled averaging for on-device federated learn-ing,2020, In Proceedings of the 37th International Conference on Machine Learning
 Fedmd: Heterogenous federated learning via model distillation,2019, arXivpreprint arXiv:1910
 Practical federated gradient boosting decision trees,2020, InAAAI
 Ensemble distillation for robust modelfusion in federated learning,2020, Advances in Neural Information Processing Systems
 Communication-efficientlearning of deep networks from decentralized data,2016, arXiv preprint arXiv:1602
 Learning differentially privaterecurrent language models,2018, In International Conference on Learning Representations
 Comprehensive privacy analysis of deep learning:Passive and active white-box inference attacks against centralized and federated learning,2019, In 2019IEEE Symposium on Security and Privacy (SP)
 Scalable private learning with pate,2018, In Proceedings of the International Conference onLearning Representations
 Federated adversarial domain adap-tation,2020, In International Conference on Learning Representations
 Privacy-preserving deep learning,2015, In Proceedings of the 22ndACM SIGSAC conference on computer and communications security
 Membership inference at-tacks against machine learning models,2017, In 2017 IEEE Symposium on Security and Privacy (SP)
 Dp-cgan: Differentially privatesynthetic data and label generation,2019, In Proceedings of the IEEE Conference on Computer Visionand Pattern Recognition Workshops
 Federated machine learning: Conceptand applications,2019, ACM Transactions on Intelligent Systems and Technology (TIST)
 PATE-GAN: Generating synthetic datawith differential privacy guarantees,2019, In International Conference on Learning Representations
 Ensemble machine learning: methods and applications,2012, Springer
