title,year,conference
 Understanding deep neuralnetworks with rectified linear units,2018, In 6th International Conference on Learning Representations
 DeePmind lab,2016, CoRR
 Information distance,1998, IEEETransactions on Information Theory
 The description length of deep learning models,2018, In Samy Bengio
 Remote sensing image scene classification: Bench-mark and state of the art,2017, Proceedings of the IEEE
 The google similarity distance,2007, IEEE Trans
 Sharp minima can generalizefor deep nets,2017, In Doina Precup and Yee Whye Teh (eds
 Born-again neural networks,2018, In Jennifer G
 Densely connectedconvolutional networks,2017, In 2017 IEEE Conference on Computer Vision and Pattern Recognition
 Predicting the generalizationgap in deep networks with margin distributions,2019, In 7th International Conference on LearningRepresentations
 Fantasticgeneralization measures and where to find them,2020, In 8th International Conference on LearningRepresentations
 Similarity of neuralnetwork representations revisited,2019, In Kamalika Chaudhuri and Ruslan Salakhutdinov (eds
 Learning methods for generic object recognition withinvariance to pose and lighting,2004, In 2004 IEEE Computer Society Conference on Computer Visionand Pattern Recognition (CVPR 2004)
 Representationtransfer by optimal transport,2020, arXiv preprint arXiv:2007
 Self-distillation amplifies regularizationin hilbert space,2020, arXiv preprint arXiv:2002
 Memoire sur la theorie des deblais et des remblais,1781, Histoire de YAcademie Royaledes Sciences de Paris
 Readingdigits in natural images with unsupervised feature learning,2011, NIPS Workshop on Deep Learningand Unsupervised Feature Learning
 Cats and dogs,2012, In 2012IEEE Conference on Computer Vision and Pattern Recognition
" ""why should I trust you?”： Explainingthe predictions of any classifier",2016, In Balaji Krishnapuram
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 A global geometric framework fornonlinear dimensionality reduction,2000, science
 Aggregated residual trans-formations for deep neural networks,2017, In Proceedings of the IEEE conference on computer visionand pattern recognition
 Alarge-scale study of representation learning With the visual task adaptation benchmark,2019, arXivpreprint arXiv:1910
 Information distance froma question to an ansWer,2007, In Pavel Berkhin
 Measuring information transfer in neural net-Works,2020, arXiv preprint arXiv:2009
