title,year,conference
 Towards characterizing divergence in deep q-learning,2019, arXiv preprint arXiv:1903
 A distributional perspective on reinforcementlearning,2017, In International Conference on Machine Learning
 Dynamic programming,1957, Princeton University Press
 Model-free episodic control,2016, arXiv preprintarXiv:1606
 Uber abbildung von mannigfaltigkeiten,1911, Mathematische annalen
 Dopamine: A research framework for deep reinforcement learning,2018, arXiv preprintarXiv:1812
 Better exploration with optimisticactor critic,2019, In Advances in Neural Information Processing Systems
 On the expressivity of neuralnetworks for deep reinforcement learning,2020, In International Conference on Machine Learning
 Diagnosing bottlenecks in deep q-learning algorithms,2019, In International Conference on Machine Learning
 Addressing function approximation error in actor-critic methods,2018, In International Conference on Machine Learning
 Off-policy deep reinforcement learning withoutexploration,2019, In International Conference on Machine Learning
 Distributed reinforcement learning of targeted grasping with active visionfor mobile manipulators,2020, arXiv preprint arXiv:2007
 Deep reinforcement learning with double q-learning,2016, In Proceedings of the Thirtieth AAAI Conference on Artificial Intelligence
 Mapping state space using landmarks for universal goalreaching,2019, In Advances in Neural Information Processing Systems
 Deepmellow: removingthe need for a target network in deep q-learning,2019, In Proceedings of the 28th International JointConference on Artificial Intelligence
 Controlling overesti-mation bias with truncated mixture of continuous distributional quantile critics,2020, In InternationalConference on Machine Learning
 Maxmin q-learning: Controlling theestimation bias of q-learning,2020, In International Conference on Learning Representations
 Mixing update q-value for deep reinforcement learning,2019, In 2019International Joint Conference on Neural Networks (IJCNN)
 Human-levelcontrol through deep reinforcement learning,2015, Nature
 Self-imitation learning,2018, In InternationalConference on Machine Learning
 The optimizer’s cUrse: Skepticism and postdecision sUrprisein decision analysis,2006, Management Science
 Revisiting the softmax bellman operator: New benefitsand new perspective,2019, In International Conference on Machine Learning
 Issues in using function approximation for reinforcementlearning,1993, In Proceedings of the 1993 Connectionist Models Summer School Hillsdale
 Deep reinforcement learning and the deadly triad,2018, arXiv preprint arXiv:1812
 Duelingnetwork architectures for deep reinforcement learning,2016, In International conference on machinelearning
 Learning from delayed rewards,1989, PhD thesis
 Optimization ofmolecules via deep reinforcement learning,2019, Scientific reports
