title,year,conference
 Towards evaluating the robustness of neural networks,2017, In 2017ieee symposium on security and privacy (sp)
 Targeted backdoor attacks on deeplearning systems using data poisoning,2017, arXiv preprint arXiv:1712
 Explaining and harnessing adversarialexamples,2014, arXiv preprint arXiv:1412
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Adversarial training methods for semi-supervised text classification,2016, arXiv preprint arXiv:1605
 On the effectiveness of low frequencyperturbations,2019, In Proceedings of the 28th International Joint Conference on Artificial Intelligence
 One pixel attack for fooling deepneural networks,2019, IEEE Transactions on Evolutionary Computation
 Intriguing properties of neural networks,2013, arXiv preprint arXiv:1312
 Towards frequency-basedexplanation for robust cnn,2020, arXiv preprint arXiv:2005
 Generating adver-sarial examples with adversarial networks,2018, arXiv preprint arXiv:1801
