title,year,conference
 Estimating or propagating gradientsthrough stochastic neurons for conditional computation,2013, Computer Science
 A unified multi-scale deepconvolutional neural network for fast object detection,2016, In European conference on computervision
 Deep learning with low precision byhalf-wave gaussian quantization,2017, In Proceedings of the IEEE conference on computer vision andpattern recognition
 Pact: Parameterized clipping activation for quantized neuralnetworks,2018, arXiv preprint arXiv:1805
 Delving deep into rectifiers: Surpassinghuman-level performance on imagenet classification,2015, In Proceedings of the IEEE internationalconference on computer vision
 Squeeze-and-excitation networks,2018, In Proceedings of the IEEEconference on computer vision and pattern recognition
 Quantization and training of neural networks forefficient integer-arithmetic-only inference,2018, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Rectifier nonlinearities improve neural net-work acoustic models,2013, In Proc
 Xnor-net: Imagenetclassification using binary convolutional neural networks,2016, In European conference on computervision
 Faster r-cnn: Towards real-time objectdetection with region proposal networks,2015, In Advances in neural information processing systems
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv preprint arXiv:1409
 Resiliency of deep neural networks underquantization,2015, Computer Science
 Gated-scnn: Gated shape cnnsfor semantic segmentation,2019, In Proceedings of the IEEE International Conference on ComputerVision
 Empirical evaluation of rectified activations inconvolutional network,2015, Computer ence
 Bisenet: Bilat-eral segmentation network for real-time semantic segmentation,2018, In Proceedings of the Europeanconference on computer vision (ECCV)
 Trained ternary quantization,2016, arXivpreprint arXiv:1612
