title,year,conference
 Universal approximation bounds for superpositions of a sigmoidal function,0018, IEEETransactions on Information Theory
 Robust principal component analysis?J,0004, ACM
 Dimensionality reduction for supervisedlearning with reproducing kernel hilbert spaces,2004, J
 Im-proved training of wasserstein gans,2017, In I
 Concavity of certain matrix trace and norm functions,0024, Linear Algebra and itsApplications
 Online robust principal componentanalysis via truncated nuclear norm regularization,2016, Neurocomputing
 Fast and accurate matrix completion via truncated nuclearnorm regularization,2013, IEEE Transactions on Pattern Analysis and Machine Intelligence
 Kernelmean embedding of distributions: A review and beyond,1935, Foundations and Trends® in MachineLearning
 Partial sUm minimization of singUlar valUes inrobUst pca: Algorithm and applications,2016, IEEE Transactions on Pattern Analysis and MachineIntelligence
 On the regUlarization of wassersteinGANs,2018, In International Conference on Learning Representations
 Functional analysis,1991, International Series in PUre and Applied Mathematics
 Unsupervised kernel dimension re-duction,2010, In J
 Improving the improved training ofwasserstein GANs,2018, In International Conference on Learning Representations
 Robust pca via outlier pursuit,2010, In J
