title,year,conference
 A meta-transfer objective for learning to disentangle causalmechanisms,2019, arXiv preprint arXiv:1901
 Causal Discovery from a MiXture of EXperimental andObservational Data,1999, In Proceedings of the Fifteenth Conference on Uncertainty in ArtificialIntelligence
 A universal marginalizer for amortized inferencein generative models,2017, arXiv preprint arXiv:1711
 Belief net structure learning from uncertain interventions,2007, J MachLearn Res
 EXact bayesian structure learning from uncertain interventions,2007, InArtificial Intelligence and Statistics
 Bayesian structure learning using dynamic programming andMCMC,2007, In Uncertainty in Artificial Intelligence
 On the number of eXperiments sufficientand in the worst case necessary to identify all causal relations among n variables,2012, arXiv preprintarXiv:1207
 Causal generative neural networks,2017, arXivpreprint arXiv:171L08936
 Learning functional causal models with generative neural networks,2018, In Explainableand Interpretable Models in Computer Vision and Machine Learning
 Learning bayesian networks: The combi-nation of knowledge and statistical data,1995, Machine learning
 Inferring causal molecularnetworks: empirical assessment through a community-based effort,2016, Nature methods
 Variational autoencoder with arbitrary condition-ing,2018, arXiv preprint arXiv:1806
 Causal discoveryfrom soft interventions with unknown targets: Characterization and learning,2020, Advances in NeuralInformation Processing Systems
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Characteriza-tion and learning of causal graphs with latent variables from soft interventions,2019, In H
 Bayesian artificial intelligence,2010, CRC press
 The use of a bayesian network in the design of a decisionsupport system for growing malting barley without use of pesticides,2002, Computers and Electronicsin Agriculture
 Gradient-basedneural dag learning,2019, arXiv preprint arXiv:1906
 Towards a learningtheory of cause-effect inference,2015, In International Conference on Machine Learning
 Causal discovery with general non-linearrelationships using non-linear ica,2019, arXiv preprint arXiv:1904
 Causal diagrams for empirical research,1995, Biometrika
 The book of why: the new science of cause and effect,2018, Basic Books
 Elements of causal inference: foundationsand learning algorithms,2017, MIT press
 Backshift:Learning causal cyclic graphs from unknown shift interventions,2015, In Advances in Neural InformationProcessing Systems
 Causal protein-signaling networks derived from multiparameter single-cell data,2005, Science
 In J,2012, Langford and J
 The max-min hill-climbing bayesiannetwork structure learning algorithm,2006, Machine learning
 Gain: Missing data imputation usinggenerative adversarial nets,2018, arXiv preprint arXiv:1806
 Kernel-based conditionalindependence test and application in causal discovery,2012, arXiv preprint arXiv:1202
 DAGs with NO TEARS:Continuous optimization for structure learning,2018, In Advances in Neural Information ProcessingSystems
 Causal discovery with reinforcement learning,2019, arXiv preprintarXiv:1906
