title,year,conference
 Variational autoencoder based anomaly detection using reconstruc-tion probability,2015, Special Lecture on IE
 Greedy layer-wise trainingof deep networks,2007, In Advances in neural information processing Systems
 Inference suboptimality in variational autoen-coders,2018, In International Conference on Machine Learning
 Denoising Prior Driven Deep Neural Networkfor Image Restoration,2019, TPAMI
 Image Denoising Via Sparse and Redundant Representations Over LearnedDictionaries,2006, IEEE Transactions on Image Processing
 Compressed sensing: theory and applications,2012, Cambridgeuniversity press
 Can clustering scale SUblinearly with its clusters? A variational EMacceleration of GMMs and k-means,2018, In AISTATS
 Understanding the difficulty of training deep feedforward neuralnetworks,2010, In Proceedings of the thirteenth international conference on artificial intelligence andstatistics
 Scaling up spike-and-slab models for unsupervisedfeature learning,2013, TPAMI
 Large-Scale Feature Learning With Spike-and-Slab Sparse Coding,2012, In ICML
 Weighted Nuclear Norm Minimiza-tion with Application to Image Denoising,2014, In CVPR
 Evolutionary Expectation Maximization,2018, In GECCO
 Zero-Shot Hyperspectral Image DenoisingWith Separable Image Prior,2019, In IEEE International Conference on Computer Vision Workshop
 Learning flexible sprites in video layers,2001, In IEEE Conference on ComputerVision and Pattern Recognition
 Semi-amortizedvariational autoencoders,2018, In International Conference on Machine Learning
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Auto-Encoding Variational Bayes,2014, In ICLR
 Noise2Noise: Learning image restoration without clean data,2018, In ICML
 Direct optimization througharg max for discrete variational auto-encoder,2019, In Advances in Neural Information ProcessingSystems
 Truncated Variational Expectation Maximization,2019, arXiv preprint
 Auxiliary deep gen-erative models,2016, In 33rd International Conference on Machine Learning (ICML 2016)
 Image Restoration Using Very Deep ConvolutionalEncoder-Decoder Networks with Symmetric Skip Connections,2016, In NIPS
 Emergence of simple-cell receptive field properties by learning a sparsecode for natural images,1996, Nature
 Stochastic backpropagation andapproximate inference in deep generative models,2014, ICML proceedings
 Theory and experiments onvector quantized autoencoders,2018, arXiv preprint arXiv:1805
 Select and Sample - A Modelof Efficient Neural Inference and Learning,2011, NIPS
 GP-Select:Accelerating EM Using Adaptive Subspace Preselection,2017, Neural Computation
 “Zero-Shot” Super-Resolution using Deep InternalLearning,2018, In CVPR
 Spike and Slab Variational Inference for Multi-Taskand Multiple Kernel Learning,2011, In NIPS
 Learning undirected posteriors bybackpropagation through mcmc updates,2019, arXiv preprint arXiv:1901
 Neural discrete representation learning,2017, In Advances inNeural Information Processing Systems
 Independent component filters of natural images comparedwith simple cells in primary visual cortex,1998, Proceedings of the Royal Society of London
 Flexible and accurate inference and learning for deep generativemodels,2018, In NIPS
 Simple statistical gradient-following algorithms for connectionist rein-forcement learning,1573, Machine Learning
 Beyond a Gaussian De-noiser: Residual Learning of Deep CNN for Image Denoising,2017, IEEE Transactions on ImageProcessing
 FFDNet: Toward a fast and flexible solution for CNNbased image denoising,2018, IEEE Transactions on Image Processing
 BDGAN: ImageBlind Denoising Using Generative Adversarial Networks,2019, In Chinese Conference on PatternRecognition and Computer Vision
 From Learning Models of Natural Image Patches to Whole ImageRestoration,2011, In IEEE International Conference on Computer Vision
