title,year,conference
 Feature purification: How adversarial training performs robustdeep learning,2020, arXiv preprint arXiv:2005
 ImageNet: A Large-Scale HierarchicalImage Database,2009, In CVPR09
 A methodfor computing class-wise universal adversarial perturbations,2019, In ArXiv preprint arXiv:1912
 Learning universal adversarial perturbations with generativemodels,2019, In ArXiv preprint arXiv:1708
 Deep residual learning for imagerecognition,2016, In Conference on Computer Vision and Pattern Recognition (CVPR)
 Wordnet: a lexical database for english,1995, Communications of the ACM
 Universaladversarial perturbations,2017, In Computer Vision and Pattern Recognition (CVPR)
 Analysis of universal adversarial perturbations,2017, arXiv preprint arXiv:1705
 Feature visualization,2017, Distill
 Transferability in machine learning: fromphenomena to black-box attacks using adversarial samples,2016, In ArXiv preprint arXiv:1605
 Nag: Network for adversarygeneration,2018, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Universaladversarial training,2020, In Association for the Advancement of Artificial Intelligence (AAAI)
 Very deep convolutional networks for large-scale imagerecognition,2015, In International Conference on Learning Representations (ICLR)
 Intriguing properties of neural networks,2014, In International Conference on LearningRepresentations (ICLR)
 Noise or signal: The role of imagebackgrounds in object recognition,2020, arXiv preprint arXiv:2006
1	Training ModelsTraining base models All models are trained with SGD with momentum and standard data aug-mentation,2017, For corresponding robust models
