title,year,conference
 Active inference and agency: optimalcontrol without cost functions,2012, Biological Cybernetics
 Active inference and epistemic value,2015, Cognitive neuroscience
 World models,2018, arXiv preprint arXiv:1803
 Dream to control: Learningbehaviors by latent imagination,2019, arXiv preprint arXiv:1912
 Learning latent dynamics for planning from pixels,2019, In Kamalika Chaudhuri and RuslanSalakhutdinov (eds
 Recurrent ex-perience replay in distributed reinforcement learning,2019, In International Conference on LearningRepresentations
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Deep active inference as variational policy gradients,2019, arXiv preprintarXiv:1907
 Playing atari with deep reinforcement learning,2013, arXiv preprintarXiv:1312
 Over-coming exploration in reinforcement learning with demonstrations,2018, In 2018 IEEE InternationalConference on Robotics and Automation (ICRA)
 Making effi-cient use of demonstrations to solve hard exploration problems,2019, arXiv preprint arXiv:1909
 Automatic differentiation inpytorch,2017, 2017
 Reinforced imitation: Sample efficient deep reinforcement learning for maplessnavigation by leveraging prior demonstrations,2018, IEEE Robotics and Automation Letters
 Learning Complex Dexterous Manipulation with Deep Reinforce-ment Learning and Demonstrations,2018, In Proceedings of Robotics: Science and Systems (RSS)
 Sqil: imitation learning via regularizedbehavioral cloning,2019, arXiv preprint arXiv:1905
 Deepmind control suite,2018, arXivpreprint arXiv:1801
 DeeP active inference,2018, Biological cybernetics
 Leveraging demonstra-tions for deeP reinforcement learning on robotics Problems with sParse rewards,2017, arXiv preprintarXiv:1707
