title,year,conference
 Hyperopt: A python library for optimizing thehyperparameters of machine learning algorithms,2013, In Proceedings of the 12th Python in scienceconference
 Towards an empirical foundation for assessing bayesian optimizationof hyperparameters,2013, In NIPS workshop on Bayesian Optimization in Theory and Practice
 Efficient and robust automated machine learning,2015, In Advances in neural informationprocessing systems
 Deep Learning,2016, MIT Press
 Automl: A survey of the state-of-the-art,2019, arXiv preprintarXiv:1908
 Densely connectedconvolutional networks,2017, In Proceedings of the IEEE conference on computer vision and patternrecognition
 Population based train-ing of neural networks,2017, arXiv preprint arXiv:1711
 The break-even point on optimization trajectories of deep neuralnetworks,2020, In International Conference on Learning Representations
 On large-batch training for deep learning: Generalization gap and sharp minima,2017, InInternational Conference on Learning Representations
 Fast bayesian op-timization of machine learning hyperparameters on large datasets,2017, In Artificial Intelligence andStatistics
 Massively parallel hyperparameter tuning,2018, arXiv preprintarXiv:1810
 Towards explaining the regularization effect of initial largelearning rate in training neural networks,2019, In Advances in Neural Information Processing Systems
 A review of automatic selection methods for machine learning algorithms and hyper-parameter values,2016, Network Modeling Analysis in Health Informatics and Bioinformatics
 Gradient-based hyperparameter optimiza-tion through reversible learning,2015, In International Conference on Machine Learning
 Practical bayesian optimization of machinelearning algorithms,2012, In Advances in neural information processing systems
 Scalable bayesian optimization using deepneural networks,2015, In International conference on machine learning
 Multi-task bayesian optimization,2013, In Advancesin neural information processing systems
 Freeze-thaw bayesian optimization,2014, arXivpreprint arXiv:1406
 Deep neural netWorkhyperparameter optimization With orthogonal array tuning,2019, In International Conference on NeuralInformation Processing
