title,year,conference
 Understanding intermediate layers using linear classifierprobes,2017, In ICLR Workshop
 Deep variational informationbottleneck,2017, In ICLR
 Wasserstein gan,2017, arXiv preprintarXiv:1701
 Joint measures and cross-covariance operators,1973, Transactions of the AmericanMathematical Society
 Representation learning: A review and newperspectives,2013, IEEE transactions on pattern analysis and machine intelligence
 Fisher lecture: Dimension reduction in regression,2007, Statistical Science
 Kernel measures of Condi-tional dependence,2008, In Advances in neural information processing systems
 Deep learning,2016, 2016
 Speech recognition with deep recur-rent neural networks,2013, In 2013 IEEE international conference on acoustics
 beta-vae: Learning basic visual concepts with aconstrained variational framework,2017, In ICLR
 Learning deep representations by mutual information estimationand maximization,2019, In ICLR
 Densely connectedconvolutional networks,2017, In CVPR
 Convo-lutional networks with dense connectivity,2019, IEEE Transactions on Pattern Analysis and MachineIntelligence
 Spinalnet: Deep neural network with gradual input,2020, arXivpreprint arXiv:2007
 Disentangling by factorising,2018, In ICML
 Adam: A method for stochastic optimization,2014, arXiv preprintarXiv:1412
 Auto-encoding variational bayes,2014, In ICLR
 Imagenet classification with deep convo-lutional neural networks,2012, In NIPS
 MNIST handwritten digit database,2010, 2010
 Deep learning,2015, nature
 A general theory for non-linear sufficientdimension reduction: formulation and estimation,2013, The Annals of Statistics
 Sufficient dimension reduction: Methods and applications with R,2018, 2018
 Disentangling factors of variation using few labels,2020, In ICLR
 f-gan: Training generative neural samplersusing variational divergence minimization,2016, In NIPS
 Representation learning with contrastive predic-tive coding,2018, arXiv preprint arXiv:1807
 Convex analysis,1970, Number 28
 Marginal tests with sliced average varianceestimation,2007, Biometrika
 Opening the black box of deep neural networks via informa-tion,2017, arXiv preprint arXiv:1703
 Curl: Contrastive unsupervised representa-tions for reinforcement learning,2020, arXiv preprint arXiv:2004
 Sufficient dimension reduction via squared-loss mutual informationestimation,2013, Neural computation
 Deep learning and the information bottleneck principle,2015, In2015 IEEE Information Theory Workshop
 Wasserstein auto-encoders,2018, In ICLR
 On mutualinformation maximization for representation learning,2020, In ICLR
 Wide residual networks,2016, arXiv preprintarXiv:1605
