title,year,conference
 Hu-man activity recognition on smartphones using a multiclass hardware-friendly support vectormachine,2012, In Proceedings of the 4th International Conference on Ambient Assisted Living andHome Care
 Unitary evolution recurrent neural networks,2016, InInternational Conference on Machine Learning
 Advances in optimiz-ing recurrent networks,2013, 2013 IEEE International Conference on Acoustics
 Skip RNN: Learn-ing to skip state updates in recurrent neural networks,2018, In International Conference on LearningRepresentations
 AntisymmetricRNN: A dynamical systemview on recurrent neural networks,2019, In International Conference on Learning Representations
 Neural ordinary dif-ferential equations,2018, In Advances in Neural Information Processing Systems
 Learning phrase representations using rnn encoder-decoder forstatistical machine translation,2014, In Proceedings of the 2014 Conference on Empirical Methods inNatural Language Processing (EMNLP)
 Recurrentbatch normalization,2016, arXiv preprint arXiv:1603
 Approximation of dynamical systems by continuoustime recurrent neural networks,0893, Neural Networks
 Frage: frequency-agnosticword representation,2018, In Advances in Neural Information Processing Systems
 Adaptive computation time for recurrent neural networks,2016, CoRR
 Long short-term memory,1997, Neural computation
 Attention-based multimodal fusion for video descriPtion,2017, In ICCV
 Variable comPutation inrecurrent neural networks,2017, In International Conference on Learning Representations
 Adam: A method for stochastic optimization,2015, In ICML
 Gradient-based learning applied todocument recognition,1998, In Proceedings of the IEEE
 Cheap orthogonal constraints in neural networks:A simple parametrization of the orthogonal and unitary group,2019, In International Conference onMachine Learning (ICML)
 Hidden factors and hidden topics: Understanding ratingdimensions with review text,2013, In Proceedings of the 7th ACM Conference on Recommender Systems
 Efficient orthogonalparametrisation of recurrent neural networks using householder reflections,2016, CoRR
 Fast-slow recurrent neural networks,2017, In Advancesin Neural Information Processing Systems
 How to construct deeprecurrent neural networks,2013, arXiv preprint arXiv:1312
 Resurrecting the sigmoid in deeplearning through dynamical isometry: theory and practice,2017, In I
 Principles of neurodynamics,1962, Spartan Books
 Latent odes for irregularly-sampled timeseries,2019, CoRR
 Improving performance of recurrent neural network with relunonlinearity,2015, arXiv preprint arXiv:1511
 Attention is all you need,2017, In NIPS
 On orthogonality and learningrecurrent networks with long term dependencies,2017, In ICML
 Full-capacity unitary recurrent neural networks,2016, In D
 Learning to skim text,2017, CoRR
 Stabilizing gradients for deep neural networks viaefficient svd parameterization,2018, In ICML
 Stabilizing gradients for deep neural networks viaefficient SVD parameterization,2018, arXiv preprint arXiv:1803
 Recurrenthighway networks,2017, In ICML
