title,year,conference
 A revisitation of formulae for themoore-penrose inverse of modified matrices,2003, Linear Algebra and Its Applications
 Benign overfitting in linearregression,2019, CoRR
 Reconciling modern machine-learningpractice and the classical bias-variance trade-off,0027, Proceedings of the National Academy ofSciences
 Theory of classification: A survey ofsome recent advances,2005, ESAIM: probability and statistics
 Just interpolate: Kernel “ridgeless” regression cangeneralize,2020, Annals of Statistics
 Generalized inversion of modified matrices,1973, SIAM J
 Interpolation of scattered data: distance matrices and conditionally positive definitefunctions,1986, Constructive Approximation
 Learning theory: stabilityis sufficient for generalization and necessary and sufficient for consistency of empiricalrisk minimization,2006, Advances in Computational Mathematics
 General conditions for predictivity in learningtheory,2004, Nature
 Double descent in the condition number,2019, Technical report
 Stable foundations for learning,2020, Center for Brains
 Understanding Machine Learning: From Theory toAlgorithms,1107, Cambridge University Press
 Understandingdeep learning requires rethinking generalization,2017, In 5th International Conference on LearningRepresentations
