title,year,conference
  Sparse single-index model,2013,  J
 On the properties of variational approximationsof gibbs posteriors,2016, J
 Efficient exploration through bayesian deepq-networks,2018, In 2018 Information Theory and Applications Workshop (ITA)
 Openai gym,2016, CoRR
     On  oracle-efficient  pac  rl  with  rich  observations,2018,     In  S
   Pac-bayesian model selection for reinforcement learning,2010,   InAdvances in Neural Information Processing Systems
  Addressing function approximation error in actor-critic methods,2018, In International Conference on Machine Learning
 Pac-bayesian learn-ing of linear classifiers,2009, In Proceedings of the 26th Annual International Conference on MachineLearning
   Pac-bayesian the-ory meets bayesian inference,2016,   In Proceedings of the 30th International Conference on NeuralInformation Processing Systems
   Deep reinforcement learning with double q-learning,2016,  In Proceedings of the Thirtieth AAAI Conference on Artificial Intelligence
 Some pac-bayesian theorems,1999, Machine Learning
   Deep exploration viabootstrapped dqn,2016,  In D
  Pac-bayesbounds with data dependent priors,2012, J
 Learning gaussian processesby minimizing pac-bayesian generalization bounds,2018,   In Proceedings of the 32nd InternationalConference  on  Neural  Information  Processing  Systems
