title,year,conference
 SMASH: One-shot model architecturesearch through hypernetworks,2018, In International Conference on Learning Representations
 ProxylessNAS: Direct neural architecture search on target taskand hardware,2019, In International Conference on Learning Representations
 A downsampled variant of imagenet as analternative to the cifar datasets,2017, arXiv preprint arXiv:1707
 Improved regularization of convolutional neural networkswith cutout,2017, arXiv preprint arXiv:1708
 Nas-bench-201: Extending the scope of reproducible neural architecturesearch,2020, In International Conference on Learning Representations
 BOHB: Robust and efficient hyperparameter opti-mization at scale,2018, In International Conference on Machine Learning
 Deep relu networks have surprisingly few activation patterns,2019, InAdvances in Neural Information Processing Systems
 Deep residual learning for imagerecognition,2016, In Proceedings of the IEEE Conference on Computer Vision and Pattern Recognition
 Densely connectedconvolutional networks,2017, In Proceedings of the IEEE Conference on Computer Vision and PatternRecognition
 Tapas: Train-less accuracy predictor for architecturesearch,2019, In Proceedings of the AAAI Conference on Artificial Intelligence
 Learning multiple layers of features from tiny images,2009, Master’s thesis
 ImageNet classification with deep convolu-tional neural networks,2012, In Advances in Neural Information Processing Systems
 Random search and reproducibility for neural architecture search,2019, InConference on Uncertainty in Artificial Intelligence
 DARTS: Differentiable architecture search,2019, InInternational Conference on Learning Representations
 Efficient neural architecturesearch via parameter sharing,2018, In International Conference on Machine Learning
 Regularized evolution for imageclassifier architecture search,2019, In Proceedings of the AAAI Conference on Artificial Intelligence
 ImageNetlarge scale visual recognition challenge,2015, Int
 Very deep convolutional networks for large-scale imagerecognition,2015, In International Conference on Learning Representations
 Rethinking theinception architecture for computer vision,2016, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 MnasNet: Platform-aware neural architecture search for mobile,2019, In Proceedings ofthe IEEE Conference on Computer Vision and Pattern Recognition
 Simple statistical gradient-following algorithms for connectionist reinforcementlearning,1992, Machine learning
 FBNet: Hardware-aware efficient convnet design viadifferentiable neural architecture search,2019, In Proceedings of the IEEE Conference on ComputerVision and Pattern Recognition
 Snas: stochastic neural architecture search,2019, InInternational Conference on Learning Representations
 Nas evaluation is frustratingly hard,2020, InInternational Conference on Learning Representations
 Nas-bench-101: Towards reproducible neural architecture search,2019, In International Conference onMachine Learning
 Evaluat-ing the search phase of neural architecture search,2020, In International Conference on LearningRepresentations
 Nas-bench-1shot1: Benchmarking and dissectingone-shot neural architecture search,2020, In International Conference on Learning Representations
 Neural architecture search with reinforcement learning,2017, In InternationalConference on Learning Representations
 Learning transferable architecturesfor scalable image recognition,2018, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
