title,year,conference
 Some Questons in the Theory of Moments,1962, Number 2 in Translationsof Mathematical Monographs
 Kernels for Vector-Valued Functions:A Review,1935, Foundations and Trends® in Machine Learning
 Dropout: Explicit Forms andCapacity Control,2020, arXiv:2003
 Approximations of Functions by a Multilayer Perceptron: A NewApproach,0893, Neural Networks
 Neural Machine Translation by JointlyLearning to Align and Translate,2015, In International Conference on Learning Representations
 A theory of learning with similarityfunctions,1573, Machine Learning
 Understanding Dropout,2013, In Advances in Neural InformationProcessing Systems
 Language Models are Few-Shot Learners,2020, arXiv:2005
 Uniformly convex spaces,0002, Transactions of the American Mathematical Society
 Approximation by superpositions of a sigmoidal function,1435, Mathematics of Control
 Reflexive Banach spaces not isomorphic to uniformly convex spaces,0002, Bulletin of theAmerican Mathematical Society
 BERT: Pre-training ofDeep Bidirectional Transformers for Language Understanding,2019, In Proceedings of the 2019Conference of the North American Chapter of the Association for Computational Linguistics:Human Language Technologies
 Infinite-Dimensional Optimization and Convexity,1983, ChicagoLectures in Mathematics
 Solving support vector machines in reproducingkernel Banach spaces with positive definite functions,1063, Applied and Computational HarmonicAnalysis
 Construction of Pairs ofReproducing Kernel Banach Spaces,2014, In Vladimir F
 Metric and non-metric proximity transforma-tions at linear costs,0925, Neurocomputing
 The pyramid match kernel: Discriminative classification with setsof image features,2005, In Tenth IEEE International Conference on Computer Vision (ICCV’05)Volume 1
 Identity Mappings in Deep ResidualNetworks,2016, In European Conference on Computer Vision
 Multilayer feedforward networks areUniversal approximators,0893, Neural Networks
 Orthogonality and Linear FUnctionals in Normed Linear Spaces,0002, Transactions of theAmerican Mathematical Society
 Adam: A Method for Stochastic Optimization,2015, In InternationalConference on Learning Representations
 SUpport TUcker Machines,2011, In CVPR 2011
 ALBERT: A Lite BERT for Self-sUpervised Learning of LangUage Representations,2020, InInternational Conference on Learning Representations
 A StUdy on Sigmoid Kernels for SVM and the Training ofnon-PSD Kernels by SMO-type Methods,2003, Technical report
 RoBERTa: A RobUstly Optimized BERT PretrainingApproach,2019, arXiv:1907
 Learning SVM in Kreln Spaces,2016, IEEETransactions on Pattern Analysis and Machine Intelligence
 Effective Approaches to Attention-based Neural Machine Translation,2015, arXiv:1508
 Support Vector Machine Classification with IndefiniteKernels,2008, In Advances in Neural Information Processing Systems
 Learning in Reproducing Kernel Kreln Spaces,2018, In Proceedings ofthe 35th International Conference on Machine Learning
 Scalable Learning in Reproducing Kernel Krein Spaces,2019, InProceedings of the 36th International Conference on Machine Learning
 A probabilistic framework for multi-viewfeature learning with many-to-many associations via neural networks,2018, In Proceedings of the 35thInternational Conference on Machine Learning
 Learning with non-positivekernels,2004, In Proceedings of the 21st International Conference on Machine Learning
 A Call for Clarity in Reporting BLEU Scores,2018, In Proceedings of the Third Conference onMachine Translation: Research Papers
 LanguageModels are Unsupervised Multitask Learners,2018, Technical report
 Stand-Alone Self-Attention in Vision Models,2019, arXiv:1906
 Indefinite Core Vector Machine,0031, Pattern Recognition
 A Generalized Representer Theorem,2001, InDavid Helmbold and Bob Williamson (eds
 Neural Machine Translation of Rare Words withSubword Units,2016, In Proceedings of the 54th Annual Meeting of the Association for ComputationalLinguistics (Volume 1: Long Papers)
 Recursive deep models for semantic compositionality over a sentimenttreebank,2013, In Proceedings of the 2013 Conference on Empirical Methods in Natural LanguageProcessing
 Reproducing kernel Banach spaces withthe l1 norm,2013, Applied and Computational Harmonic Analysis
 An Explicit Description of the Reproducing Kernel HilbertSpaces of Gaussian RBF Kernels,0018, IEEE Transactions on Information Theory
 Support Vector Machines,2008, Information Science andStatistics
 Supervised TensorLearning,2005, In Fifth IEEE International Conference on Data Mining (ICDM’05)
 Attention Is All You Need,2017, In Advances in Neural InformationProcessing Systems
 Tensor2Tensor for Neural Machine Translation,2018, arXiv:1803
 Graph Attention Networks,2018, In International Conference on Learning Representations
 Dropout Training as Adaptive Regularization,2013, InAdvances in Neural Information Processing Systems
 Using the Nystrom Method to Speed Up KernelMachines,2001, In Advances in Neural Information Processing Systems
 An Analysis of Transformation on Non-PositiveSemidefinite Similarity Matrix for Kernel Machines,2005, Technical report
 Asymmetric Kernel Learning,2010, Technical report
1 of Okuno et al,2021, (2018)
