title,year,conference
 A reduc-tions approach to fair classification,2018, arXiv preprint arXiv:1803
 Rudder: Return decomposition for delayed rewards,2019, In Advances inNeural Information Processing Systems
 Wasserstein gan,2017, arXiv preprintarXiv:1701
 Man isto computer programmer as woman is to homemaker? debiasing word embeddings,2016, In Advancesin neural information processing systems
 Gender shades: Intersectional accuracy disparities in commer-cial gender classification,2018, In Conference on fairness
 Word embeddings quantify 100years of gender and ethnic stereotypes,2018, Proceedings of the National Academy of Sciences
 A methodology for direct and indirect discrimination pre-vention in data mining,2012, IEEE transactions on knowledge and data engineering
 Equality of opportunity in supervised learning,2016, InAdvances in neural information processing systems
 Womenalso snowboard: Overcoming bias in captioning models,2018, In European Conference on ComputerVision
 Wasserstein fairclassification,2020, In Uncertainty in Artificial Intelligence
 Data preprocessing techniques for classification without discrim-ination,2012, Knowledge and Information Systems
 Fairness-aware classifierwith prejudice remover regularizer,2012, In Joint European Conference on Machine Learning andKnowledge Discovery in Databases
 Avoiding discrimination through causal reasoning,2017, In Advances inNeural Information Processing Systems
 Counterfactual fairness,2017, In Advancesin neural information processing systems
 Learning adversarially fair andtransferable representations,2018, In International Conference on Machine Learning
 Predict responsibly: improving fairness and accu-racy by learning to defer,2018, In Advances in Neural Information Processing Systems
 A surveyon bias and fairness in machine learning,2019, arXiv preprint arXiv:1908
 Causal inference in statistics: An overview,2009, Statistics surveys
 Optimized score trans-formation for fair classification,2019, arXiv preprint arXiv:1906
 Gender bias incoreference resolution: Evaluation and debiasing methods,2018, arXiv preprint arXiv:1804
