title,year,conference
 Discrim-inator rejection sampling,2018, arXiv preprint arXiv:1810
 Model-based adversarial imitation learning,2016, arXivpreprint arXiv:1612
 Openai gym,2016, arXiv preprint arXiv:1606
 Bayesian robust optimization for imitation learn-ing,2020, arXiv preprint arXiv:2007
 Transfer from simulation to real world through learning deepinverse dynamics model,2016, arXiv preprint arXiv:1610
 Deep reinforcement learn-ing in a handful of trials using probabilistic dynamics models,2018, In Advances in Neural InformationProcessing Systems
 Causal confusion in imitation learning,2019, InAdvances in Neural Information Processing Systems
 Learning robust rewards with adversarial inverse rein-forcement learning,2017, arXiv preprint arXiv:1710
 Boosted generative models,2017, arXiv preprint arXiv:1702
 Generative adversarial imitation learning,2016, In Advances in neuralinformation processing systems
 Learning safe policies with expert guidance,2018, InAdvances in Neural Information Processing Systems
 Actor-critic algorithms,2000, In Advances in neural informationprocessing systems
 Imitating driver behaviorwith generative adversarial networks,2017, In 2017 IEEE Intelligent Vehicles Symposium (IV)
 Risk-sensitivegenerative adversarial imitation learning,2019, In The 22nd International Conference on ArtificialIntelligence and Statistics
 Infogail: Interpretable imitation learning from visualdemonstrations,2017, In Advances in Neural Information Processing Systems
 Algorithms for inverse reinforcement learning,2000, In Icml
 Natural actor-critic,2008, Neurocomputing
 Markov decision processes,1990, Handbooks in operations research and managementscience
 Maximum margin planning,2006, InProceedings of the 23rd international conference on Machine learning
 Learning to search: Functional gradienttechniques for imitation learning,2009, Autonomous Robots
 Robust constrained model predictive control,2005, PhD thesis
 Efficient reductions for imitation learning,2010, In Proceedings ofthethirteenth international conference on artificial intelligence and statistics
 Trust regionpolicy optimization,2015, In International conference on machine learning
 Reinforcement learning: An introduction,2018, MIT press
 Maximum entropy inversereinforcement learning,2008, In Aaai
