title,year,conference
 Towards causal VQA: Revealing and reducingspurious correlations by invariant and covariant semantic editing,2020, Conference on Computer Visionand Pattern Recognition (CVPR)
 Machine bias,2016, Propublica
 Fairness in criminaljustice risk assessments: The state of the art,2017, Sociological Methods and Research
 Man is tocomputer programmer as woman is to homemaker? debiasing word embeddings,2016, Advances inNeural Information Processing Systems (NeurIPS)
 Statistical modeling: The two cultures,2001, Statistical Science
 Gender shades: Intersectional accuracy disparities in commer-cial gender classification,2018, Proceedings of Machine Learning Research
 Semantics derived automatically fromlanguage corpora contain human-like biases,2017, Science
 Fair prediction with disparate impact: A study of bias in recidivismprediction instrument,2016, Big Data
 Variable importance clouds: A way to explore variable importancefor the set of good models,2019, arXiv:1901
 An intersectional definitionof fairness,2018, arXiv:1807
 The false promise of risk assessments: Epistemic reform and the limits of fairness,2020, ACMConference on Fairness
 The case forprocess fairness in learning: Feature selection for fair decision making,2016, NeurIPS Symposium onMachine Learning and the Law
 Deep residual learning for image recog-nition,2016, European Conference on Computer Vision (ECCV)
 Women alsosnowboard: Overcoming bias in captioning models,2018, European Conference on Computer Vision(ECCV)
 Im-perfect imaganation: Implications of gans exacerbating biases on facial data augmentation andsnapchat selfie lenses,2020, arXiv:2001
 Mitigating gender bias amplification indistribution by posterior regularization,2020, Annual Meeting of the Association for ComputationalLinguistics (ACL)
 Feature-wise biasamplification,2019, International Conference on Learning Representations (ICLR)
 Microsoft COCO: Commonobjects in context,2014, European Conference on Computer Vision (ECCV)
 Gender bias inneural natural language processing,2019, arXiv:1807
 On measur-ing social biases in sentence encoders,2019, Annual Conference of the North American Chapter of theAssociation for Computational Linguistics (NACCL)
 A surveyon bias and fairness in machine learning,2019, arXiv:1908
 Bias amplification and biasunmasking,2016, Political Analysis
 On counterfactual explanations underpredictive multiplicity,2020, Conference on Uncertainty in Artificial Intelligence (UAI)
 On a class of bias-amplifying variables that endanger effect estimates,2010, Uncertainty inArtificial Intelligence
 Very deep convolutional networks for large-scale imagerecognition,2014, arXiv:1409
 ConvNets and ImageNet beyond accuracy: Understanding mis-takes and uncovering biases,2018, European Conference on Computer Vision (ECCV)
 A framework for understanding unintended consequences ofmachine learning,2019, arXiv:1901
 Mitigating gender bias in caption-ing systems,2020, arXiv:2006
 Unlocking fairness: a trade-off revis-ited,2019, Conference on Neural Information Processing Systems (NeurIPS)
 Men also likeshopping: Reducing gender bias amplification using corpus-level constraints,2017, Conference onEmpirical Methods in Natural Language Processing (EMNLP)
