title,year,conference
 Wasserstein gan,2017, arXiv preprintarXiv:1701
 Deep hedging,2019, Quantitative Finance
 Differentiable ranking and sorting usingoptimal transport,2019, In Advances in Neural Information Processing Systems
 Risk management with machine-learning-basedalgorithms,2019, arXiv preprint arXiv:1902
 Embedding and learning with signatures,2019, arXiv preprint arXiv:1911
 Time series simulation byconditional generative adversarial net,2019, arXiv preprint arXiv:1904
 Learning generative models with sinkhorn di-vergences,2018, In International Conference on Artificial Intelligence and Statistics
 Valuing american options by simulation: a simpleleast-squares approach,2001, The review of financial studies
 Generative adversarial networks for operationalscenario planning of renewable energy farms: A study on wind and photovoltaic,2019, In InternationalConference on Artificial Neural Networks
 Stress-testing financial systems: an overview of current methodologies,2004, 2004
 Cot-gan: Generating sequentialdata via causal optimal transport,2020, arXiv preprint arXiv:2006
