title,year,conference
 Scheduled sampling for sequenceprediction with recurrent neural networks,2015, CoRR
 Learning imbalanceddatasets with label-distribution-aware margin loss,2019, In Advances in Neural Information ProcessingSystems
 Reviving threshold-moving: a simple plug-inbagging ensemble for binary and multiclass imbalanced data,2016, arXiv preprint arXiv:1606
 Un-supervised cross-lingual representation learning at scale,2020, In Proceedings of the 58th AnnualMeeting of the Association for Computational Linguistics
 Class-balanced loss based oneffective nUmber of samples,2019, In Proceedings of the IEEE Conference on Computer Vision andPattern Recognition
 Bert: Pre-training of deepbidirectional transformers for langUage Understanding,2019, In Proceedings of the 2019 Conference ofthe North American Chapter of the Association for Computational Linguistics: Human LanguageTechnologies
 Connectionist tem-poral classification: labelling Unsegmented seqUence data with recUrrent neUral networks,2006, InProceedings of the 23rd international conference on Machine learning
 Speech recognition with deeprecurrent neural networks,2013, CoRR
 Decoupling representation and classifier for long-tailed recognition,2019, In InternationalConference on Learning Representations
 Large-scale multilingual speechrecognition with a streaming end-to-end model,2019, Proc
 Improving transformer-based end-to-end speech recognition with con-nectionist temporal classification and language model integration,2019, In Proc
 Improving transformer-based end-to-end speech recognition with con-nectionist temporal classification and language model integration,2019, Proc
 Joint ctc-attention based end-to-end speech recog-nition using multi-task learning,2016, CoRR
 Combining acoustic and articulatoryfeature information for robust speech recognition,0167, SPeech Communication
 Addressing the curse of imbalanced training sets: One-sidedselection,1997, In ICML
 Multi-dialect speech recognition with a sin-gle sequence-to-sequence model,2018, In 2018 IEEE international conference on acoustics
 Exploring versatile generative language modelvia parameter-efficient transfer learning,2020, arXiv PrePrint arXiv:2004
 Long-tail learning via logit adjustment,2020, arXiv PrePrint arXiv:2007
 Articulatory features for conversational speech recognition,2005, 2005
 Mad-x: An adapter-based frame-work for multi-task cross-lingual transfer,2020, arXiv PrePrint arXiv:2005
 Learning multiple visual domains withresidual adapters,2017, In Advances in Neural Information Processing Systems
 Attention is all you need,2017, In Advances in neural informationprocessing systems
 Espnet: End-to-endspeech processing toolkit,2018, arXiv preprint arXiv:1804
 Training cost-sensitive neural networks with methods addressingthe class imbalance problem,2006, IEEE Trans
