title,year,conference
 Challenging the empirical mean and empirical variance: a deviation study,1148, InAnnales de IfInstitut Henri Poincare
 Mode regularized generativeadversarial networks,2017, In5th International Conference on Learning Representations
 Fast mean estimation withsub-gaussian rates,2019, volume 99 ofProceedings of Machine Learning Research
 Recent advances in algorithmic high-dimensional robuststatistics,2019,arXiv preprint arXiv:1911
 Nice: Non-linear independent components esti-mation,2014,arXiv preprint arXiv:1410
 Density estimation using real nvp,2016,arXivpreprint arXiv:1605
 Quantum entropy scoring for fast robust mean estimationand improved outlier detection,2019, InAdvances in Neural Information Processing Systems
 Sub-gaussian mean estimation in polynomial time,2018,arXiv preprintarXiv:1809
 Robust moment estimation and improvedclustering via sum of squares,2018, InProceedings of the 50th Annual ACM SIGACT Symposium onTheory of Computing
 Agnostic estimation of mean and covariance,2016, InFoundations of Computer Science (FOCS)
 Robust SUbgaUssian estimation of a mean vector in nearlylinear time,2019,arXiv preprint arXiv:1906
 A fast sPectral algorithm for mean esti-mation with sub-gaussian rates,2020, InConference on Learning Theory
 On the convergence of stochastic gradient descent with adaPtivestePsizes,2019, InThe 22nd International Conference on Artificial Intelligence and Statistics
 Robust multivariate mean estimation: the oPtimality oftrimmed mean,2019,arXiv preprint arXiv:1907
 Geometric median and robust estimation in banach sPaces,2015,Bernoulli
 Monte carlo gradient esti-mation in machine learning,2019,arXiv preprint arXiv:1906
 UnsuPervised rePresentation learning with deePconvolutional generative adversarial networks,2015,arXiv preprint arXiv:1511
Robust Learning: Information Theory and Algorithms,2018, PhD thesis
 Introduction to the non-asymptotic analysis of random matrices,2010,arXiv preprintarXiv:1011
 Why adam beats sgd for attention models,2019,arXiv preprintarXiv:1912
 A new perspective on robustm-estimation: Finite sample theory and applications to dependence-adjusted multiple testing,2017,arXivpreprint arXiv:1711
